id,model,mae,bias,score
CID0_SID12_PID129_MGID6_CAT110-CAT233-CAT3181,lightgbm,41.39334731884883,33.67611282180736,75.06946014065619
CID0_SID12_PID41_MGID6_CAT14-CAT253-CAT377,lightgbm,30.0621944120469,-22.3414684838927,52.4036628959396
CID0_SID12_PID768_MGID0_CAT15-CAT25-CAT36,lightgbm,94.38852678611322,9.000263930723419,103.38879071683664
CID0_SID18_PID362_MGID1_CAT17-CAT217-CAT351,lightgbm,51.75504584863107,-40.289046064718754,92.04409191334985
CID0_SID18_PID536_MGID0_CAT15-CAT26-CAT365,lightgbm,97.19304447404768,-33.63039548546906,130.82343995951675
CID0_SID18_PID830_MGID1_CAT17-CAT216-CAT344,lightgbm,29.47491144230158,9.540054255406844,39.014965697708426
CID0_SID19_PID768_MGID0_CAT15-CAT25-CAT36,lightgbm,30.326144210368845,10.699727795086272,41.02587200545511
CID0_SID1_PID104_MGID6_CAT120-CAT250-CAT32,lightgbm,118.1653149342608,-20.4601219265243,138.6254368607851
CID0_SID1_PID108_MGID6_CAT18-CAT229-CAT3113,lightgbm,46.60530719584783,-13.527250849800724,60.13255804564855
CID0_SID1_PID110_MGID2_CAT131-CAT279-CAT3121,lightgbm,24.441266151269648,-7.902496341993029,32.34376249326267
CID0_SID1_PID114_MGID6_CAT110-CAT233-CAT372,lightgbm,91.9523367058119,-44.32865227480688,136.2809889806188
CID0_SID1_PID117_MGID6_CAT14-CAT228-CAT31,lightgbm,278.1768456378956,-165.350151496268,443.5269971341636
CID0_SID1_PID118_MGID6_CAT14-CAT228-CAT3180,lightgbm,87.28648196318318,-47.230206470642194,134.51668843382538
CID0_SID1_PID121_MGID2_CAT130-CAT274-CAT3195,lightgbm,30.038963657386347,-2.900520494006698,32.939484151393046
CID0_SID1_PID122_MGID6_CAT120-CAT268-CAT3127,lightgbm,135.87329250050138,-86.92593141950262,222.799223920004
CID0_SID1_PID127_MGID6_CAT120-CAT258-CAT3172,lightgbm,52.96576810704272,-37.23897130936442,90.20473941640714
CID0_SID1_PID133_MGID2_CAT131-CAT277-CAT373,lightgbm,32.77082059530803,-14.932789850404363,47.7036104457124
CID0_SID1_PID136_MGID6_CAT14-CAT228-CAT3161,lightgbm,31.69027285741284,-27.58404817162098,59.27432102903382
CID0_SID1_PID138_MGID4_CAT127-CAT237-CAT3126,lightgbm,27.095552194341945,12.86263238111869,39.95818457546064
CID0_SID1_PID140_MGID6_CAT14-CAT228-CAT310,lightgbm,24.16670637584348,-7.688326570274965,31.85503294611844
CID0_SID1_PID151_MGID2_CAT131-CAT279-CAT3158,lightgbm,19.62909622987139,17.828392631321286,37.45748886119267
CID0_SID1_PID166_MGID6_CAT120-CAT250-CAT359,lightgbm,102.807704178774,-35.25574108224091,138.06344526101492
CID0_SID1_PID16_MGID6_CAT18-CAT229-CAT3113,lightgbm,33.62728853360398,3.4511027602500746,37.07839129385405
CID0_SID1_PID17_MGID6_CAT120-CAT258-CAT3172,lightgbm,16.875462018690452,3.566432786959264,20.44189480564972
CID0_SID1_PID18_MGID6_CAT14-CAT228-CAT3142,lightgbm,51.824138649932245,-49.24059852783248,101.06473717776473
CID0_SID1_PID190_MGID6_CAT14-CAT228-CAT3131,lightgbm,96.68728925345894,-29.56733396331116,126.2546232167701
CID0_SID1_PID194_MGID5_CAT118-CAT280-CAT3109,lightgbm,78.7224920078856,-56.36966615496611,135.09215816285172
CID0_SID1_PID19_MGID6_CAT14-CAT228-CAT381,lightgbm,133.54282961991413,-114.38467628967013,247.92750590958423
CID0_SID1_PID200_MGID6_CAT18-CAT229-CAT3113,lightgbm,21.182135809790065,4.086055032362249,25.268190842152315
CID0_SID1_PID201_MGID6_CAT18-CAT229-CAT3113,lightgbm,41.335086208191726,-32.09100895517826,73.42609516336998
CID0_SID1_PID207_MGID6_CAT14-CAT228-CAT3179,lightgbm,81.86681737559023,-66.39641202541324,148.26322940100346
CID0_SID1_PID213_MGID6_CAT14-CAT228-CAT381,lightgbm,26.973234941135697,-7.995436404642687,34.96867134577838
CID0_SID1_PID214_MGID6_CAT18-CAT28-CAT39,lightgbm,24.784619914315897,-5.677597811958252,30.462217726274147
CID0_SID1_PID215_MGID6_CAT14-CAT228-CAT3149,lightgbm,202.52684072548467,-138.86259875427558,341.38943947976026
CID0_SID1_PID216_MGID6_CAT121-CAT264-CAT3123,lightgbm,29.83129902146817,0.8134321146255326,30.6447311360937
CID0_SID1_PID219_MGID6_CAT18-CAT229-CAT3114,lightgbm,30.111781051316104,-2.258408564559844,32.37018961587595
CID0_SID1_PID220_MGID6_CAT18-CAT229-CAT3113,lightgbm,27.37819349336896,-4.348557921030261,31.726751414399217
CID0_SID1_PID23_MGID6_CAT14-CAT253-CAT358,lightgbm,100.01963038528672,-88.9412381638919,188.9608685491786
CID0_SID1_PID247_MGID5_CAT116-CAT225-CAT394,lightgbm,31.85966896012125,-17.984150520544965,49.84381948066621
CID0_SID1_PID249_MGID5_CAT116-CAT225-CAT3103,lightgbm,25.946014115717094,16.28875416618779,42.23476828190489
CID0_SID1_PID250_MGID5_CAT116-CAT227-CAT397,lightgbm,18.819868614912988,-9.709297945305554,28.529166560218545
CID0_SID1_PID258_MGID2_CAT131-CAT279-CAT3121,lightgbm,25.173779135068884,-15.988325539458897,41.16210467452778
CID0_SID1_PID259_MGID6_CAT121-CAT264-CAT3123,lightgbm,35.927081580688586,18.63894084010968,54.56602242079826
CID0_SID1_PID26_MGID6_CAT14-CAT253-CAT3156,lightgbm,36.7501017126062,-8.063839186328115,44.81394089893431
CID0_SID1_PID27_MGID6_CAT14-CAT228-CAT310,lightgbm,18.254276976169784,10.451950449222426,28.70622742539221
CID0_SID1_PID285_MGID6_CAT124-CAT251-CAT3203,lightgbm,22.995739667260185,2.725205702495717,25.720945369755903
CID0_SID1_PID290_MGID5_CAT116-CAT225-CAT3105,lightgbm,77.46153969365007,-9.507515478189893,86.96905517183995
CID0_SID1_PID291_MGID5_CAT116-CAT227-CAT398,lightgbm,43.37820598925261,24.471408015831223,67.84961400508384
CID0_SID1_PID292_MGID5_CAT116-CAT227-CAT3104,lightgbm,252.4897075376126,252.4897075376126,504.9794150752252
CID0_SID1_PID293_MGID5_CAT116-CAT227-CAT3100,lightgbm,21.404184189283363,-7.393841267332253,28.798025456615616
CID0_SID1_PID295_MGID5_CAT116-CAT225-CAT3106,lightgbm,25.80103031150781,-11.495307906764298,37.296338218272105
CID0_SID1_PID296_MGID5_CAT116-CAT225-CAT3103,lightgbm,65.75898017169273,-21.10035398532163,86.85933415701436
CID0_SID1_PID300_MGID6_CAT120-CAT250-CAT324,lightgbm,562.6093050174981,-483.5804880606504,1046.1897930781483
CID0_SID1_PID304_MGID2_CAT131-CAT279-CAT3227,lightgbm,15.855522858399354,9.06784352743012,24.923366385829475
CID0_SID1_PID321_MGID5_CAT118-CAT280-CAT3109,lightgbm,21.065199972066345,-16.481717027534,37.54691699960034
CID0_SID1_PID345_MGID5_CAT116-CAT226-CAT396,lightgbm,35.89205617956927,16.438279784289055,52.33033596385833
CID0_SID1_PID362_MGID1_CAT17-CAT217-CAT351,lightgbm,45.77494616873181,-31.85421679835535,77.62916296708715
CID0_SID1_PID366_MGID5_CAT116-CAT225-CAT3103,lightgbm,18.12391862070587,2.237053485271141,20.36097210597701
CID0_SID1_PID368_MGID5_CAT118-CAT280-CAT3112,lightgbm,24.928763204682816,2.525581920442901,27.45434512512572
CID0_SID1_PID370_MGID6_CAT124-CAT266-CAT3199,lightgbm,36.83077105241912,-12.925309544452611,49.756080596871726
CID0_SID1_PID373_MGID2_CAT131-CAT279-CAT322,lightgbm,27.881186160029674,13.35961880620798,41.24080496623765
CID0_SID1_PID374_MGID5_CAT118-CAT245-CAT393,lightgbm,16.214080767568117,-0.6819518175292727,16.89603258509739
CID0_SID1_PID379_MGID2_CAT129-CAT276-CAT3231,lightgbm,45.589180610519584,43.0629950731984,88.65217568371799
CID0_SID1_PID381_MGID0_CAT128-CAT23-CAT37,lightgbm,104.63036694574376,66.09181840736952,170.72218535311328
CID0_SID1_PID38_MGID0_CAT15-CAT26-CAT365,lightgbm,166.6990985515065,134.5417182962693,301.2408168477758
CID0_SID1_PID411_MGID0_CAT128-CAT272-CAT3218,lightgbm,43.15470471905668,-0.6911850245928791,43.84588974364956
CID0_SID1_PID415_MGID1_CAT17-CAT217-CAT342,lightgbm,24.110243843909554,7.995375985517865,32.10561982942742
CID0_SID1_PID422_MGID5_CAT116-CAT225-CAT3101,lightgbm,52.54987808322302,7.807277382458088,60.35715546568111
CID0_SID1_PID424_MGID5_CAT116-CAT227-CAT397,lightgbm,21.11683161505359,17.514109512773892,38.63094112782749
CID0_SID1_PID439_MGID6_CAT121-CAT261-CAT316,lightgbm,59.34877910958575,44.16087859390753,103.50965770349327
CID0_SID1_PID452_MGID2_CAT129-CAT276-CAT360,lightgbm,35.07874130708259,-12.290147608460185,47.36888891554277
CID0_SID1_PID470_MGID5_CAT116-CAT225-CAT3101,lightgbm,16.48483602658884,12.846630501598494,29.33146652818733
CID0_SID1_PID486_MGID6_CAT120-CAT268-CAT363,lightgbm,139.28164098367495,75.56891831900307,214.850559302678
CID0_SID1_PID487_MGID3_CAT111-CAT262-CAT3182,lightgbm,45.25908503889261,-42.84714962859767,88.10623466749028
CID0_SID1_PID489_MGID6_CAT121-CAT264-CAT3123,lightgbm,49.84075913658181,14.4238236841239,64.26458282070571
CID0_SID1_PID496_MGID5_CAT116-CAT225-CAT3101,lightgbm,24.156555390903566,-6.8865914278901466,31.043146818793712
CID0_SID1_PID499_MGID6_CAT120-CAT268-CAT318,lightgbm,15.59299804962412,-6.7030220900311965,22.296020139655315
CID0_SID1_PID4_MGID2_CAT129-CAT278-CAT382,lightgbm,156.68486677701952,139.78212430768627,296.4669910847058
CID0_SID1_PID500_MGID6_CAT14-CAT228-CAT3179,lightgbm,49.07669436068437,1.662910384791237,50.7396047454756
CID0_SID1_PID554_MGID6_CAT14-CAT228-CAT3168,lightgbm,46.999385675245584,-14.95926966607674,61.95865534132233
CID0_SID1_PID556_MGID5_CAT116-CAT225-CAT394,lightgbm,18.502129817997467,8.6152837288773,27.117413546874765
CID0_SID1_PID563_MGID5_CAT116-CAT225-CAT3105,lightgbm,26.337955543016854,8.519365671440683,34.857321214457535
CID0_SID1_PID578_MGID6_CAT14-CAT253-CAT358,lightgbm,50.47925075010723,-43.24699171204223,93.72624246214946
CID0_SID1_PID58_MGID5_CAT115-CAT242-CAT389,lightgbm,32.255265470152004,21.47687880342248,53.73214427357448
CID0_SID1_PID592_MGID5_CAT115-CAT243-CAT311,lightgbm,23.24344241510216,4.533385315125214,27.77682773022737
CID0_SID1_PID596_MGID2_CAT129-CAT276-CAT360,lightgbm,88.07927770988438,-16.67926206078185,104.75853977066625
CID0_SID1_PID60_MGID6_CAT121-CAT261-CAT3224,lightgbm,24.033826754385768,-14.820119129002569,38.853945883388334
CID0_SID1_PID622_MGID6_CAT121-CAT261-CAT3178,lightgbm,27.55570852967588,-6.947576880556935,34.50328541023281
CID0_SID1_PID627_MGID4_CAT113-CAT21-CAT3214,lightgbm,23.64456266398572,-11.628461519185134,35.273024183170854
CID0_SID1_PID628_MGID6_CAT121-CAT261-CAT316,lightgbm,50.30055872996915,-35.04358082387715,85.3441395538463
CID0_SID1_PID62_MGID0_CAT128-CAT252-CAT361,lightgbm,39.6236376311406,-24.3005808355558,63.9242184666964
CID0_SID1_PID631_MGID5_CAT116-CAT225-CAT3103,lightgbm,52.069568641856,-21.32896271816492,73.39853136002091
CID0_SID1_PID633_MGID5_CAT116-CAT225-CAT3105,lightgbm,16.04270241043182,-9.987417266242687,26.030119676674506
CID0_SID1_PID634_MGID5_CAT116-CAT225-CAT399,lightgbm,25.045232476735112,-15.915838074899,40.96107055163411
CID0_SID1_PID635_MGID5_CAT116-CAT227-CAT3104,lightgbm,52.0143634301052,-34.1302082898541,86.1445717199593
CID0_SID1_PID636_MGID5_CAT116-CAT225-CAT3106,lightgbm,12.290998145667109,-0.0231351260622693,12.314133271729377
CID0_SID1_PID638_MGID5_CAT116-CAT225-CAT394,lightgbm,39.74436598133788,-2.685936949532902,42.43030293087078
CID0_SID1_PID63_MGID0_CAT128-CAT252-CAT3169,lightgbm,49.68831696697841,-26.35099375722339,76.0393107242018
CID0_SID1_PID644_MGID4_CAT123-CAT210-CAT317,lightgbm,47.55626712298723,14.413251654759868,61.9695187777471
CID0_SID1_PID653_MGID1_CAT17-CAT217-CAT354,lightgbm,26.303167074503573,-17.591158541856377,43.89432561635995
CID0_SID1_PID663_MGID6_CAT110-CAT233-CAT3186,lightgbm,17.207108542980862,13.976030611220873,31.183139154201733
CID0_SID1_PID670_MGID2_CAT131-CAT279-CAT3227,lightgbm,34.459193656972765,-22.44273551412289,56.90192917109566
CID0_SID1_PID686_MGID2_CAT10-CAT221-CAT3221,lightgbm,39.425160488259394,3.251784348382436,42.67694483664183
CID0_SID1_PID691_MGID6_CAT121-CAT264-CAT319,lightgbm,264.2438989514611,-182.3571484180702,446.6010473695313
CID0_SID1_PID6_MGID6_CAT120-CAT250-CAT3170,lightgbm,66.55032624697564,-32.97532815152953,99.52565439850515
CID0_SID1_PID706_MGID4_CAT127-CAT20-CAT30,lightgbm,7.899236749733005,5.585036812240501,13.484273561973506
CID0_SID1_PID70_MGID6_CAT14-CAT228-CAT381,lightgbm,193.155580295126,-110.39934956712511,303.5549298622511
CID0_SID1_PID711_MGID4_CAT127-CAT237-CAT3126,lightgbm,36.349380902158025,31.73717272806227,68.0865536302203
CID0_SID1_PID717_MGID5_CAT116-CAT225-CAT3103,lightgbm,28.0723558331382,-9.027030955097215,37.09938678823541
CID0_SID1_PID719_MGID6_CAT110-CAT257-CAT3205,lightgbm,14.239849699767843,-12.041125566507882,26.280975266275725
CID0_SID1_PID738_MGID6_CAT14-CAT228-CAT381,lightgbm,39.36868315382487,-37.3794002447937,76.74808339861858
CID0_SID1_PID740_MGID2_CAT129-CAT276-CAT360,lightgbm,53.44257642120811,-15.667544519118447,69.11012094032655
CID0_SID1_PID74_MGID6_CAT121-CAT261-CAT316,lightgbm,17.684906575235154,-12.355908435957584,30.040815011192738
CID0_SID1_PID764_MGID5_CAT118-CAT280-CAT3111,lightgbm,20.9229169556921,-10.133752302561897,31.056669258254
CID0_SID1_PID765_MGID5_CAT118-CAT280-CAT3112,lightgbm,16.665370963510902,0.3448704015189468,17.01024136502985
CID0_SID1_PID768_MGID0_CAT15-CAT25-CAT36,lightgbm,55.093118983578215,0.2405498829890677,55.33366886656728
CID0_SID1_PID769_MGID6_CAT120-CAT268-CAT3176,lightgbm,43.62965710564968,28.241994973256187,71.87165207890587
CID0_SID1_PID76_MGID6_CAT18-CAT229-CAT3113,lightgbm,101.87977530102955,-34.63532782559276,136.5151031266223
CID0_SID1_PID775_MGID6_CAT14-CAT228-CAT3167,lightgbm,186.57136987772893,186.57136987772893,373.14273975545785
CID0_SID1_PID783_MGID5_CAT122-CAT281-CAT356,lightgbm,61.0420872080632,-0.4135189189880118,61.455606127051205
CID0_SID1_PID793_MGID3_CAT114-CAT240-CAT3146,lightgbm,38.925614613475496,-20.788460016961192,59.71407463043669
CID0_SID1_PID796_MGID6_CAT14-CAT228-CAT31,lightgbm,157.39753253113938,-97.40962100441412,254.80715353555348
CID0_SID1_PID79_MGID6_CAT14-CAT228-CAT310,lightgbm,10.752592875471018,-1.1841096804773394,11.936702555948358
CID0_SID1_PID7_MGID2_CAT131-CAT279-CAT3228,lightgbm,11.47424213941346,4.20823726087927,15.682479400292728
CID0_SID1_PID806_MGID6_CAT121-CAT264-CAT3184,lightgbm,33.62208949103099,-12.927428607386483,46.54951809841747
CID0_SID1_PID810_MGID6_CAT14-CAT228-CAT3168,lightgbm,66.42903482801542,-40.19537128541426,106.62440611342969
CID0_SID1_PID816_MGID4_CAT127-CAT20-CAT30,lightgbm,14.030966357784475,-0.4165284652116752,14.44749482299615
CID0_SID1_PID822_MGID6_CAT120-CAT250-CAT3183,lightgbm,38.0620732963802,-2.969356198442459,41.03142949482266
CID0_SID1_PID829_MGID3_CAT111-CAT235-CAT371,lightgbm,18.288627628037496,7.915804246535324,26.20443187457282
CID0_SID1_PID830_MGID1_CAT17-CAT216-CAT344,lightgbm,45.09157096770578,-12.77147631533128,57.86304728303706
CID0_SID1_PID834_MGID0_CAT128-CAT272-CAT3154,lightgbm,165.21638871783117,-103.3729770756036,268.58936579343475
CID0_SID1_PID841_MGID2_CAT10-CAT213-CAT327,lightgbm,25.568379432980805,14.507078927789587,40.07545836077039
CID0_SID1_PID843_MGID6_CAT14-CAT228-CAT3167,lightgbm,40.008822405644295,-26.076778323099948,66.08560072874424
CID0_SID1_PID847_MGID6_CAT120-CAT250-CAT3229,lightgbm,25.062796346647502,14.524704157261352,39.587500503908856
CID0_SID1_PID858_MGID5_CAT115-CAT243-CAT311,lightgbm,131.93767561414094,131.93767561414094,263.8753512282819
CID0_SID1_PID90_MGID6_CAT14-CAT253-CAT377,lightgbm,116.53964271316627,-46.38368663692654,162.9233293500928
CID0_SID1_PID94_MGID6_CAT14-CAT228-CAT3216,lightgbm,34.17722197935176,-14.07903529282103,48.2562572721728
CID0_SID1_PID99_MGID6_CAT18-CAT229-CAT3115,lightgbm,42.23058916857718,-33.88090325602109,76.11149242459828
CID0_SID1_PID9_MGID2_CAT131-CAT279-CAT3232,lightgbm,26.18967582398124,-11.627472327187068,37.817148151168304
CID0_SID2_PID104_MGID6_CAT120-CAT250-CAT32,lightgbm,119.6602697672416,-74.71379277518774,194.37406254242933
CID0_SID2_PID115_MGID6_CAT110-CAT233-CAT3181,lightgbm,21.485392973110955,6.361612437358736,27.84700541046969
CID0_SID2_PID118_MGID6_CAT14-CAT228-CAT3180,lightgbm,40.57099892890703,-17.46017999821459,58.031178927121616
CID0_SID2_PID11_MGID5_CAT118-CAT280-CAT386,lightgbm,14.40277447907738,2.3213087882024843,16.724083267279862
CID0_SID2_PID122_MGID6_CAT120-CAT268-CAT3127,lightgbm,107.80596175390248,-91.6727535006318,199.47871525453428
CID0_SID2_PID127_MGID6_CAT120-CAT258-CAT3172,lightgbm,36.43981028549587,-3.9598320455062535,40.39964233100212
CID0_SID2_PID129_MGID6_CAT110-CAT233-CAT3181,lightgbm,67.52538123827881,58.53566201354148,126.06104325182028
CID0_SID2_PID12_MGID5_CAT118-CAT280-CAT386,lightgbm,23.39439524595903,-18.58141280116873,41.97580804712776
