,id,best_model,mae,bias,score,ADI,CV2,regime
17,CID0_SID0_PID21_MGID6_CAT14-CAT228-CAT381,CrostonSBA,25.97889516295552,1.8522661406885987,27.831161303644112,1.0133333333333334,0.28952380952380957,Low-Low
18,CID0_SID0_PID223_MGID6_CAT120-CAT258-CAT3172,Theta,34.05936716481999,0.193423878962065,34.252791043782054,1.0,0.13315566425015282,Low-Low
19,CID0_SID0_PID23_MGID6_CAT14-CAT253-CAT358,HistoricAverage,56.49248120300752,-38.95864661654135,95.45112781954889,1.0555555555555556,0.4680149599439178,Low-Low
20,CID0_SID0_PID253_MGID6_CAT110-CAT233-CAT383,HistoricAverage,15.661654135338347,4.112781954887216,19.774436090225564,1.0,0.23074852142612345,Low-Low
21,CID0_SID0_PID259_MGID6_CAT121-CAT264-CAT3123,Naive,24.285714285714285,10.0,34.285714285714285,1.0704225352112675,0.32512224104586784,Low-Low
22,CID0_SID0_PID26_MGID6_CAT14-CAT253-CAT3156,SeasonalNaive,22.571428571428573,-5.0,27.571428571428573,1.0133333333333334,0.1550563231828679,Low-Low
23,CID0_SID0_PID291_MGID5_CAT116-CAT227-CAT398,RandomWalkWithDrift,23.5952380952381,0.8428571428571493,24.438095238095247,1.0133333333333334,0.19668899684678132,Low-Low
24,CID0_SID0_PID296_MGID5_CAT116-CAT225-CAT3103,CrostonClassic,33.357142857142854,3.6570394431168034,37.014182300259655,1.0,0.13007091954530992,Low-Low
25,CID0_SID0_PID300_MGID6_CAT120-CAT250-CAT324,SeasonalExponentialSmoothingOptimized,158.20233485149535,-22.34610408391797,180.5484389354133,1.0410958904109588,0.1906766445695131,Low-Low
26,CID0_SID0_PID310_MGID5_CAT116-CAT225-CAT3105,HoltWinters,41.11604391360738,3.287712763836097,44.40375667744348,1.0,0.14497932837827804,Low-Low
27,CID0_SID0_PID345_MGID5_CAT116-CAT226-CAT396,SimpleExponentialSmoothingOptimized,10.72955312891474,0.1068719024031636,10.836425031317903,1.027027027027027,0.32985206911360265,Low-Low
28,CID0_SID0_PID370_MGID6_CAT124-CAT266-CAT3199,HistoricAverage,21.428571428571423,1.1654135338345952,22.59398496240602,1.0,0.18477370357185222,Low-Low
29,CID0_SID0_PID379_MGID2_CAT129-CAT276-CAT3231,Naive,18.571428571428573,4.285714285714286,22.857142857142858,1.0857142857142856,0.6809988074242043,Low-High
30,CID0_SID0_PID38_MGID0_CAT15-CAT26-CAT365,HistoricAverage,59.06015037593985,0.1127819548872146,59.17293233082707,1.2666666666666666,3.6246266995693626,Low-High
31,CID0_SID0_PID411_MGID0_CAT128-CAT272-CAT3218,lightgbm,25.663213654982,2.871267545921826,28.534481200903823,1.3333333333333333,1.1612622951647007,High-High
32,CID0_SID0_PID419_MGID6_CAT124-CAT251-CAT3153,lightgbm,16.780414324686227,-2.087943997851512,18.868358322537738,1.0,0.3909897795738385,Low-Low
33,CID0_SID0_PID41_MGID6_CAT14-CAT253-CAT377,WindowAverage,66.42857142857143,0.7142857142857143,67.14285714285714,1.2063492063492063,0.6875146277792781,Low-High
34,CID0_SID0_PID439_MGID6_CAT121-CAT261-CAT316,HistoricAverage,34.45488721804511,-11.672932330827072,46.12781954887218,1.2258064516129032,1.394487916245615,Low-High
35,CID0_SID0_PID486_MGID6_CAT120-CAT268-CAT363,Naive,55.71428571428572,34.2857142857143,90.00000000000003,1.0,0.17688551830765015,Low-Low
36,CID0_SID0_PID489_MGID6_CAT121-CAT264-CAT3123,Theta,25.87123872393056,0.1321586302636624,26.003397354194217,1.027027027027027,0.31868047943112776,Low-Low
37,CID0_SID0_PID496_MGID5_CAT116-CAT225-CAT3101,SeasonalExponentialSmoothingOptimized,19.3126633235542,4.158897100607804,23.471560424162007,1.0,0.18767417798162353,Low-Low
38,CID0_SID0_PID4_MGID2_CAT129-CAT278-CAT382,RandomWalkWithDrift,76.51428571428572,-14.85714285714286,91.37142857142858,1.0133333333333334,0.7608120244439397,Low-High
39,CID0_SID0_PID500_MGID6_CAT14-CAT228-CAT3179,Holt,17.14368358592582,-0.9540405931948922,18.09772417912072,1.0,0.3976370391281715,Low-Low
40,CID0_SID0_PID548_MGID3_CAT111-CAT262-CAT3182,HoltWinters,15.65737376505663,0.0550086170070816,15.71238238206371,1.0133333333333334,0.29182841152263383,Low-Low
41,CID0_SID0_PID554_MGID6_CAT14-CAT228-CAT3168,Holt,31.06565172564761,-6.243647160492728,37.30929888614034,1.0704225352112675,0.3821215848316082,Low-Low
42,CID0_SID0_PID567_MGID6_CAT120-CAT250-CAT359,lightgbm,35.65193896562161,-3.250050208211252,38.90198917383286,1.0,0.1097411047619048,Low-Low
43,CID0_SID0_PID578_MGID6_CAT14-CAT253-CAT358,WindowAverage,22.857142857142858,-6.428571428571429,29.285714285714285,1.0,0.1927093726734022,Low-Low
44,CID0_SID0_PID580_MGID2_CAT129-CAT276-CAT360,WindowAverage,43.57142857142857,5.0,48.57142857142857,1.0,0.14843451553164527,Low-Low
45,CID0_SID0_PID596_MGID2_CAT129-CAT276-CAT360,WindowAverage,30.0,2.142857142857143,32.142857142857146,1.0,0.3470407159763036,Low-Low
46,CID0_SID0_PID600_MGID2_CAT129-CAT278-CAT3157,Holt,62.93792792943303,-62.2348329473036,125.17276087673662,1.0133333333333334,0.14207492338200828,Low-Low
47,CID0_SID0_PID631_MGID5_CAT116-CAT225-CAT3103,chronos2,22.781345094953263,-0.7412499019077846,23.52259499686105,1.0,0.16089171193235818,Low-Low
48,CID0_SID0_PID633_MGID5_CAT116-CAT225-CAT3105,HoltWinters,12.320259615681854,0.6916668146335644,13.011926430315418,1.0133333333333334,0.25559400230680523,Low-Low
49,CID0_SID0_PID635_MGID5_CAT116-CAT227-CAT3104,SimpleExponentialSmoothingOptimized,16.739579579343303,1.4627713411173895,18.20235092046069,1.027027027027027,0.472792026319116,Low-Low
50,CID0_SID0_PID638_MGID5_CAT116-CAT225-CAT394,CrostonSBA,20.471690149300294,-0.269597526326516,20.74128767562681,1.0555555555555556,0.3172140861983451,Low-Low
51,CID0_SID0_PID644_MGID4_CAT123-CAT210-CAT317,HistoricAverage,27.875939849624064,-15.996240601503766,43.87218045112783,1.027027027027027,0.453462004175141,Low-Low
52,CID0_SID0_PID672_MGID6_CAT110-CAT238-CAT3173,WindowAverage,35.0,-2.142857142857143,37.142857142857146,1.0,0.28352621999728034,Low-Low
53,CID0_SID0_PID686_MGID2_CAT10-CAT221-CAT3221,chronos2,9.82526125226702,0.0338145664760044,9.859075818743026,1.027027027027027,0.20480897084731808,Low-Low
54,CID0_SID0_PID691_MGID6_CAT121-CAT264-CAT319,lightgbm,108.76366751754416,33.99500905303095,142.75867657057512,1.0,0.11757336572271444,Low-Low
55,CID0_SID0_PID699_MGID2_CAT130-CAT275-CAT3191,SeasonalExponentialSmoothingOptimized,31.10891169553852,6.196572058535309,37.30548375407383,1.027027027027027,0.2696411649313415,Low-Low
56,CID0_SID0_PID6_MGID6_CAT120-CAT250-CAT3170,WindowAverage,25.714285714285715,5.714285714285714,31.42857142857143,1.027027027027027,0.34285455288599676,Low-Low
57,CID0_SID0_PID70_MGID6_CAT14-CAT228-CAT381,SeasonalExponentialSmoothingOptimized,103.821765670538,12.102737043795305,115.9245027143333,1.0133333333333334,0.16386533686007093,Low-Low
58,CID0_SID0_PID712_MGID6_CAT124-CAT266-CAT3199,HistoricAverage,74.49248120300751,-1.44736842105263,75.93984962406014,1.027027027027027,0.21243169554700303,Low-Low
59,CID0_SID0_PID719_MGID6_CAT110-CAT257-CAT3205,CrostonOptimized,12.142857142857142,1.0146631160645256,13.157520258921668,1.0133333333333334,0.20019461912620984,Low-Low
60,CID0_SID0_PID72_MGID3_CAT125-CAT271-CAT3213,chronos2,17.24076243809291,0.4336934770856585,17.67445591517857,1.0133333333333334,0.27054461353010073,Low-Low
61,CID0_SID0_PID740_MGID2_CAT129-CAT276-CAT360,SeasonalExponentialSmoothingOptimized,38.32526938903536,-0.2363012951534204,38.56157068418878,1.0133333333333334,0.1401843465288508,Low-Low
62,CID0_SID0_PID764_MGID5_CAT118-CAT280-CAT3111,SimpleExponentialSmoothingOptimized,17.969954268717757,1.2182513095957346,19.188205578313493,1.0555555555555556,0.33632975083524524,Low-Low
63,CID0_SID0_PID769_MGID6_CAT120-CAT268-CAT3176,chronos2,24.10213197980608,-3.310508183070592,27.41264016287668,1.0,0.17871501654974548,Low-Low
64,CID0_SID0_PID76_MGID6_CAT18-CAT229-CAT3113,SimpleExponentialSmoothingOptimized,34.39596513324414,-0.7717559327089246,35.16772106595307,1.0410958904109588,0.26040833166836413,Low-Low
65,CID0_SID0_PID775_MGID6_CAT14-CAT228-CAT3167,WindowAverage,41.42857142857143,5.357142857142855,46.785714285714285,1.0,0.13673047805306082,Low-Low
66,CID0_SID0_PID783_MGID5_CAT122-CAT281-CAT356,Naive,37.142857142857146,4.285714285714286,41.42857142857143,1.027027027027027,0.2603139470413124,Low-Low
67,CID0_SID0_PID796_MGID6_CAT14-CAT228-CAT31,Naive,52.85714285714285,-4.285714285714287,57.14285714285714,1.027027027027027,0.22365328681572352,Low-Low
68,CID0_SID0_PID806_MGID6_CAT121-CAT264-CAT3184,WindowAverage,19.642857142857142,-3.2142857142857144,22.857142857142858,1.1014492753623188,0.46722449142604044,Low-Low
69,CID0_SID0_PID810_MGID6_CAT14-CAT228-CAT3168,OptimizedTheta,52.91053889501601,-2.8536583226024663,55.76419721761848,1.0410958904109588,0.3311113345980873,Low-Low
70,CID0_SID0_PID834_MGID0_CAT128-CAT272-CAT3154,SeasonalNaive,126.42857142857144,-107.85714285714286,234.28571428571428,1.0555555555555556,0.3329786902358695,Low-Low
71,CID0_SID0_PID843_MGID6_CAT14-CAT228-CAT3167,SeasonalNaive,17.857142857142858,2.142857142857143,20.0,1.0133333333333334,0.26866505465572404,Low-Low
72,CID0_SID0_PID90_MGID6_CAT14-CAT253-CAT377,SimpleExponentialSmoothingOptimized,86.54768990031718,-4.405257873648783,90.95294777396596,1.1692307692307693,0.6752129571358582,Low-High
73,CID0_SID0_PID93_MGID6_CAT121-CAT261-CAT3223,Naive,27.142857142857142,0.0,27.142857142857142,1.0,0.14355505416505404,Low-Low
74,CID0_SID12_PID129_MGID6_CAT110-CAT233-CAT3181,HistoricAverage,22.06766917293233,1.6165413533834578,23.684210526315788,1.4901960784313726,1.3379718263832971,High-High
75,CID0_SID12_PID41_MGID6_CAT14-CAT253-CAT377,WindowAverage,22.142857142857142,-12.5,34.64285714285714,1.6888888888888889,1.631704385899762,High-High
76,CID0_SID12_PID768_MGID0_CAT15-CAT25-CAT36,Holt,82.94153707028401,0.2969241424671369,83.23846121275115,2.0,2.213212992886328,High-High
77,CID0_SID18_PID362_MGID1_CAT17-CAT217-CAT351,HoltWinters,25.613546114677604,4.996233459541671,30.609779574219274,1.5833333333333333,1.8282105632259478,High-High
78,CID0_SID18_PID536_MGID0_CAT15-CAT26-CAT365,lightgbm,97.19304447404768,-33.63039548546906,130.82343995951675,1.4074074074074074,2.9096372144533245,High-High
79,CID0_SID18_PID830_MGID1_CAT17-CAT216-CAT344,CrostonSBA,21.51375307147087,3.8695643215766062,25.38331739304748,1.3571428571428572,1.4335999999999998,High-High
80,CID0_SID19_PID768_MGID0_CAT15-CAT25-CAT36,HoltWinters,30.08234890988777,-2.339070594172626,32.421419504060395,1.4615384615384615,1.5838267655287495,High-High
81,CID0_SID1_PID104_MGID6_CAT120-CAT250-CAT32,Naive,107.14285714285714,5.714285714285714,112.85714285714285,1.0,0.22088805135802483,Low-Low
82,CID0_SID1_PID108_MGID6_CAT18-CAT229-CAT3113,SeasonalExponentialSmoothingOptimized,36.16417549024652,-2.3985378840583387,38.56271337430486,1.0555555555555556,0.2925528999089149,Low-Low
83,CID0_SID1_PID110_MGID2_CAT131-CAT279-CAT3121,HoltWinters,15.151830526698657,-1.843996332906612,16.99582685960527,1.0133333333333334,0.13414268711055097,Low-Low
84,CID0_SID1_PID114_MGID6_CAT110-CAT233-CAT372,WindowAverage,91.78571428571428,-3.928571428571429,95.71428571428572,1.0704225352112675,0.24028346585152538,Low-Low
85,CID0_SID1_PID117_MGID6_CAT14-CAT228-CAT31,HistoricAverage,181.42857142857144,12.857142857142849,194.28571428571428,1.0,0.15021312680196738,Low-Low
86,CID0_SID1_PID118_MGID6_CAT14-CAT228-CAT3180,CrostonClassic,48.65533001095665,-2.269832780446334,50.92516279140299,1.0,0.1672784501135178,Low-Low
87,CID0_SID1_PID121_MGID2_CAT130-CAT274-CAT3195,Naive,30.0,0.0,30.0,1.0133333333333334,0.6963980993030984,Low-High
88,CID0_SID1_PID122_MGID6_CAT120-CAT268-CAT3127,HoltWinters,107.38672637849012,-87.75640672553871,195.14313310402883,1.0,0.24941294526139426,Low-Low
89,CID0_SID1_PID127_MGID6_CAT120-CAT258-CAT3172,Theta,47.28211688946606,-3.489980133272805,50.77209702273886,1.0,0.186238614160185,Low-Low
90,CID0_SID1_PID133_MGID2_CAT131-CAT277-CAT373,HoltWinters,26.31011162054695,-4.785922451057294,31.096034071604244,1.0857142857142856,0.6964287537016264,Low-High
91,CID0_SID1_PID136_MGID6_CAT14-CAT228-CAT3161,Naive,25.0,2.142857142857143,27.142857142857142,1.0133333333333334,0.24392549494846955,Low-Low
92,CID0_SID1_PID138_MGID4_CAT127-CAT237-CAT3126,WindowAverage,18.214285714285715,-4.642857142857143,22.857142857142858,1.0,0.1986394557823129,Low-Low
93,CID0_SID1_PID140_MGID6_CAT14-CAT228-CAT310,CrostonClassic,16.80643489235802,1.9307585322204173,18.73719342457844,1.0133333333333334,0.26845168880685394,Low-Low
94,CID0_SID1_PID151_MGID2_CAT131-CAT279-CAT3158,Naive,10.714285714285714,0.7142857142857143,11.428571428571429,1.027027027027027,0.14788333333333328,Low-Low
95,CID0_SID1_PID166_MGID6_CAT120-CAT250-CAT359,chronos2,85.53926522391183,-2.8530338832310287,88.39229910714286,1.0,0.18731050812495323,Low-Low
96,CID0_SID1_PID16_MGID6_CAT18-CAT229-CAT3113,chronos2,31.12902777535575,0.9658083234514508,32.0948360988072,1.0857142857142856,0.2835489462467762,Low-Low
97,CID0_SID1_PID17_MGID6_CAT120-CAT258-CAT3172,lightgbm,16.875462018690452,3.566432786959264,20.44189480564972,1.0,0.15620948862163592,Low-Low
98,CID0_SID1_PID18_MGID6_CAT14-CAT228-CAT3142,Holt,41.03607719741688,-27.71188559667483,68.7479627940917,1.027027027027027,0.4110036501882263,Low-Low
99,CID0_SID1_PID190_MGID6_CAT14-CAT228-CAT3131,HistoricAverage,69.84962406015039,0.5263157894736565,70.37593984962405,1.027027027027027,0.13514015945534355,Low-Low
100,CID0_SID1_PID194_MGID5_CAT118-CAT280-CAT3109,WindowAverage,70.14285714285714,-10.571428571428571,80.71428571428571,1.0133333333333334,0.4286481870871856,Low-Low
101,CID0_SID1_PID19_MGID6_CAT14-CAT228-CAT381,OptimizedTheta,66.61251434799857,-22.434159907349105,89.04667425534768,1.0133333333333334,0.19537718407733265,Low-Low
102,CID0_SID1_PID200_MGID6_CAT18-CAT229-CAT3113,WindowAverage,18.428571428571427,-2.0,20.428571428571427,1.0857142857142856,0.3057794898504011,Low-Low
103,CID0_SID1_PID201_MGID6_CAT18-CAT229-CAT3113,Theta,27.924191069029835,-2.2862332618356027,30.21042433086544,1.0133333333333334,0.23114123420545468,Low-Low
104,CID0_SID1_PID207_MGID6_CAT14-CAT228-CAT3179,Holt,47.12075405478341,-8.092242288500776,55.21299634328419,1.0133333333333334,0.20970560893842377,Low-Low
105,CID0_SID1_PID213_MGID6_CAT14-CAT228-CAT381,CrostonClassic,15.440750225980064,-0.4861769895681241,15.926927215548186,1.0555555555555556,0.2989009718420747,Low-Low
106,CID0_SID1_PID214_MGID6_CAT18-CAT28-CAT39,SeasonalExponentialSmoothingOptimized,18.554907125008373,-2.596491434553145,21.15139855956152,1.0,0.23471271711649216,Low-Low
107,CID0_SID1_PID215_MGID6_CAT14-CAT228-CAT3149,chronos2,130.78228759765625,-15.932730538504464,146.71501813616072,1.0,0.19121460652674513,Low-Low
108,CID0_SID1_PID216_MGID6_CAT121-CAT264-CAT3123,chronos2,17.586494990757533,-1.8066727774483813,19.39316776820592,1.0133333333333334,0.30913471967356326,Low-Low
109,CID0_SID1_PID219_MGID6_CAT18-CAT229-CAT3114,chronos2,23.760510308401926,-1.5513428279331751,25.311853136335102,1.0704225352112675,0.2535510168109811,Low-Low
110,CID0_SID1_PID220_MGID6_CAT18-CAT229-CAT3113,CrostonClassic,28.571428571428573,0.240431226472527,28.8118597979011,1.027027027027027,0.2735667895929337,Low-Low
111,CID0_SID1_PID23_MGID6_CAT14-CAT253-CAT358,HistoricAverage,74.94172932330828,-45.91165413533834,120.85338345864662,1.0133333333333334,0.322010417718093,Low-Low
112,CID0_SID1_PID247_MGID5_CAT116-CAT225-CAT394,Holt,26.13631032248044,3.516487673372871,29.65279799585331,1.0133333333333334,0.27461058563818047,Low-Low
113,CID0_SID1_PID249_MGID5_CAT116-CAT225-CAT3103,RandomWalkWithDrift,16.076190476190476,7.571428571428574,23.64761904761905,1.0,0.1588919923957375,Low-Low
114,CID0_SID1_PID250_MGID5_CAT116-CAT227-CAT397,DynamicOptimizedTheta,19.285714285714285,-2.592724146871443,21.878438432585728,1.0,0.21860037921996897,Low-Low
115,CID0_SID1_PID258_MGID2_CAT131-CAT279-CAT3121,WindowAverage,20.714285714285715,0.7142857142857143,21.42857142857143,1.027027027027027,0.24205193608955966,Low-Low
116,CID0_SID1_PID259_MGID6_CAT121-CAT264-CAT3123,Naive,39.285714285714285,9.285714285714286,48.57142857142857,1.0857142857142856,0.22715395925225787,Low-Low
117,CID0_SID1_PID26_MGID6_CAT14-CAT253-CAT3156,HistoricAverage,35.92857142857143,0.075187969924806,36.00375939849624,1.0133333333333334,0.14258916696439816,Low-Low
118,CID0_SID1_PID27_MGID6_CAT14-CAT228-CAT310,Theta,12.020496045308072,0.3289003179895159,12.34939636329759,1.0410958904109588,0.5177144891420432,Low-High
119,CID0_SID1_PID285_MGID6_CAT124-CAT251-CAT3203,SeasonalExponentialSmoothingOptimized,22.29708324591197,0.9035097466470514,23.200592992559024,1.0410958904109588,0.31588619304586585,Low-Low
120,CID0_SID1_PID290_MGID5_CAT116-CAT225-CAT3105,RandomWalkWithDrift,49.28000000000001,-11.885714285714316,61.16571428571432,1.0133333333333334,0.13778236647594325,Low-Low
121,CID0_SID1_PID291_MGID5_CAT116-CAT227-CAT398,chronos2,34.63008989606585,16.35544150216239,50.98553139822823,1.0,0.13707794976915516,Low-Low
122,CID0_SID1_PID292_MGID5_CAT116-CAT227-CAT3104,WindowAverage,53.57142857142857,13.571428571428571,67.14285714285714,1.0,0.12537103046037937,Low-Low
123,CID0_SID1_PID293_MGID5_CAT116-CAT227-CAT3100,HistoricAverage,17.571428571428573,1.7857142857142858,19.357142857142858,1.0,0.22811113546156275,Low-Low
124,CID0_SID1_PID295_MGID5_CAT116-CAT225-CAT3106,HoltWinters,20.86647137165124,-3.103933450019005,23.970404821670243,1.027027027027027,0.18705225372529524,Low-Low
125,CID0_SID1_PID296_MGID5_CAT116-CAT225-CAT3103,CrostonSBA,43.25489734471574,-0.3585757298469372,43.61347307456268,1.0133333333333334,0.16025747741559024,Low-Low
126,CID0_SID1_PID300_MGID6_CAT120-CAT250-CAT324,HoltWinters,284.13809817819833,-8.717823427076626,292.85592160527494,1.0,0.1488741614703775,Low-Low
127,CID0_SID1_PID304_MGID2_CAT131-CAT279-CAT3227,HistoricAverage,12.556390977443607,-0.6766917293233112,13.23308270676692,1.0,0.2504633219165193,Low-Low
128,CID0_SID1_PID321_MGID5_CAT118-CAT280-CAT3109,WindowAverage,21.0,-1.5714285714285714,22.571428571428573,1.0555555555555556,0.336112483589598,Low-Low
129,CID0_SID1_PID345_MGID5_CAT116-CAT226-CAT396,HoltWinters,13.492038835841036,-2.991938701762319,16.483977537603355,1.0133333333333334,0.21447923361298443,Low-Low
130,CID0_SID1_PID362_MGID1_CAT17-CAT217-CAT351,lightgbm,45.77494616873181,-31.85421679835535,77.62916296708715,1.1014492753623188,0.9981295135546113,Low-High
131,CID0_SID1_PID366_MGID5_CAT116-CAT225-CAT3103,lightgbm,18.12391862070587,2.237053485271141,20.36097210597701,1.0133333333333334,0.20481052091974913,Low-Low
132,CID0_SID1_PID368_MGID5_CAT118-CAT280-CAT3112,WindowAverage,15.0,-1.0714285714285714,16.071428571428573,1.0133333333333334,0.3358937268027689,Low-Low
133,CID0_SID1_PID370_MGID6_CAT124-CAT266-CAT3199,RandomWalkWithDrift,41.21904761904762,-5.142857142857143,46.36190476190477,1.0,0.1489024526748971,Low-Low
134,CID0_SID1_PID373_MGID2_CAT131-CAT279-CAT322,HistoricAverage,27.96992481203008,-4.680451127819546,32.650375939849624,1.0704225352112675,0.4040159761923408,Low-Low
135,CID0_SID1_PID374_MGID5_CAT118-CAT245-CAT393,HoltWinters,9.756191492005431,-1.269861789509806,11.026053281515235,1.0133333333333334,0.1306655577446161,Low-Low
136,CID0_SID1_PID379_MGID2_CAT129-CAT276-CAT3231,RandomWalkWithDrift,19.65714285714285,-4.0,23.65714285714285,1.0410958904109588,0.7594566694805625,Low-High
137,CID0_SID1_PID381_MGID0_CAT128-CAT23-CAT37,SimpleExponentialSmoothingOptimized,49.02600817910298,36.33122859914452,85.3572367782475,1.0704225352112675,0.22387400954043904,Low-Low
138,CID0_SID1_PID38_MGID0_CAT15-CAT26-CAT365,chronos2,72.80022185189384,-35.320929118565154,108.12115097045898,1.0410958904109588,2.6851145936966616,Low-High
139,CID0_SID1_PID411_MGID0_CAT128-CAT272-CAT3218,Naive,40.0,-1.4285714285714286,41.42857142857143,1.0857142857142856,0.6735660807291668,Low-High
140,CID0_SID1_PID415_MGID1_CAT17-CAT217-CAT342,lightgbm,24.110243843909554,7.995375985517865,32.10561982942742,1.0,0.19125292951144773,Low-Low
141,CID0_SID1_PID422_MGID5_CAT116-CAT225-CAT3101,CrostonSBA,33.79631808355545,2.215684721015504,36.012002804570955,1.0,0.5652119858719501,Low-High
142,CID0_SID1_PID424_MGID5_CAT116-CAT227-CAT397,CrostonClassic,11.640182444207117,-0.0527056808783774,11.692888125085494,1.027027027027027,0.8099333100483599,Low-High
143,CID0_SID1_PID439_MGID6_CAT121-CAT261-CAT316,Holt,40.33501145231434,-1.903099598638293,42.23811105095263,1.0410958904109588,1.5275745850748288,Low-High
144,CID0_SID1_PID452_MGID2_CAT129-CAT276-CAT360,WindowAverage,36.785714285714285,1.7857142857142858,38.57142857142857,1.027027027027027,0.4193027650589105,Low-Low
145,CID0_SID1_PID470_MGID5_CAT116-CAT225-CAT3101,OptimizedTheta,11.072042363270995,0.6200975055337258,11.692139868804723,1.0133333333333334,0.22844721651103525,Low-Low
146,CID0_SID1_PID486_MGID6_CAT120-CAT268-CAT363,CrostonSBA,72.44933836854185,-0.0025114369358029,72.45184980547765,1.0,0.18612898284313717,Low-Low
147,CID0_SID1_PID487_MGID3_CAT111-CAT262-CAT3182,lightgbm,45.25908503889261,-42.84714962859767,88.10623466749028,1.0555555555555556,0.341277119649265,Low-Low
148,CID0_SID1_PID489_MGID6_CAT121-CAT264-CAT3123,HistoricAverage,55.78947368421053,-4.191729323308266,59.98120300751879,1.0,0.16863100923710395,Low-Low
149,CID0_SID1_PID496_MGID5_CAT116-CAT225-CAT3101,DynamicTheta,19.685056831210805,-0.0821760643207412,19.767232895531546,1.0,0.1944138816999707,Low-Low
150,CID0_SID1_PID499_MGID6_CAT120-CAT268-CAT318,HoltWinters,13.689659798887476,-2.032124719128676,15.721784518016152,1.0133333333333334,0.21928746996213055,Low-Low
151,CID0_SID1_PID4_MGID2_CAT129-CAT278-CAT382,Holt,99.57007542029,-19.542798628578687,119.11287404886868,1.0,0.7260427341597798,Low-High
152,CID0_SID1_PID500_MGID6_CAT14-CAT228-CAT3179,HoltWinters,22.57947241619524,1.1354172050901212,23.714889621285355,1.0,0.44673288755488444,Low-Low
153,CID0_SID1_PID554_MGID6_CAT14-CAT228-CAT3168,HoltWinters,47.28102786341327,-0.4042071468928847,47.68523501030616,1.027027027027027,0.21930025712657344,Low-Low
154,CID0_SID1_PID556_MGID5_CAT116-CAT225-CAT394,CrostonSBA,13.886182877610583,6.210617190615172,20.09680006822576,1.0133333333333334,1.6383303143742711,Low-High
155,CID0_SID1_PID563_MGID5_CAT116-CAT225-CAT3105,HistoricAverage,15.571428571428571,-4.035714285714286,19.607142857142858,1.027027027027027,1.0917945805072007,Low-High
