id,mean,std,T,N,ADI,CV2
CID0_SID1_PID592_MGID5_CAT115-CAT243-CAT311,55.13157894736842,27.050738550737403,76,74,1.027027027027027,0.24074506448850633
CID0_SID1_PID596_MGID2_CAT129-CAT276-CAT360,207.76315789473685,112.7900549305127,76,76,1.0,0.2947165610277279
CID0_SID1_PID60_MGID6_CAT121-CAT261-CAT3224,55.26315789473684,24.791056678327983,76,76,1.0,0.2012420256991687
CID0_SID1_PID622_MGID6_CAT121-CAT261-CAT3178,43.55263157894737,22.786191571120202,76,75,1.0133333333333334,0.27372513942004906
CID0_SID1_PID627_MGID4_CAT113-CAT21-CAT3214,45.0,32.55764119219942,76,73,1.0410958904109588,0.523456790123457
CID0_SID1_PID628_MGID6_CAT121-CAT261-CAT316,38.89473684210526,50.57814520056885,76,74,1.027027027027027,1.6910020062708946
CID0_SID1_PID62_MGID0_CAT128-CAT252-CAT361,57.76315789473684,40.61522486984493,76,69,1.1014492753623188,0.4943970471994921
CID0_SID1_PID631_MGID5_CAT116-CAT225-CAT3103,117.28947368421052,43.25392183820983,76,76,1.0,0.13599812076766019
CID0_SID1_PID633_MGID5_CAT116-CAT225-CAT3105,53.31578947368421,24.572727715262324,76,76,1.0,0.21241982558428488
CID0_SID1_PID634_MGID5_CAT116-CAT225-CAT399,65.32894736842105,27.02462489799244,76,76,1.0,0.17112285927643214
CID0_SID1_PID635_MGID5_CAT116-CAT227-CAT3104,77.27631578947368,37.916258143162636,76,74,1.027027027027027,0.24074547094497983
CID0_SID1_PID636_MGID5_CAT116-CAT225-CAT3106,44.44736842105263,21.7196652747947,76,75,1.0133333333333334,0.23878890832062905
CID0_SID1_PID638_MGID5_CAT116-CAT225-CAT394,88.78947368421052,42.22994696956926,76,76,1.0,0.2262132862304545
CID0_SID1_PID63_MGID0_CAT128-CAT252-CAT3169,35.921052631578945,35.89531563046251,76,57,1.3333333333333333,0.9985675374686365
CID0_SID1_PID644_MGID4_CAT123-CAT210-CAT317,118.28947368421052,74.17795104377466,76,76,1.0,0.3932398004951737
CID0_SID1_PID653_MGID1_CAT17-CAT217-CAT354,39.421052631578945,19.523157639340162,76,73,1.0410958904109588,0.24526958062463342
CID0_SID1_PID663_MGID6_CAT110-CAT233-CAT3186,53.9078947368421,31.084477425913153,76,75,1.0133333333333334,0.3324929169137312
CID0_SID1_PID670_MGID2_CAT131-CAT279-CAT3227,60.0,24.76556749467561,76,75,1.0133333333333334,0.17037037037037037
CID0_SID1_PID686_MGID2_CAT10-CAT221-CAT3221,82.76315789473684,40.58238317991446,76,74,1.027027027027027,0.24043682698877694
CID0_SID1_PID691_MGID6_CAT121-CAT264-CAT319,583.5526315789474,200.07134692316419,76,75,1.0133333333333334,0.11754650695862867
CID0_SID1_PID6_MGID6_CAT120-CAT250-CAT3170,96.71052631578948,60.1417915240251,76,75,1.0133333333333334,0.38672765360112293
CID0_SID1_PID706_MGID4_CAT127-CAT20-CAT30,50.26315789473684,16.40924001575749,76,76,1.0,0.10658041172116992
CID0_SID1_PID70_MGID6_CAT14-CAT228-CAT381,567.6315789473684,222.93119070572806,76,74,1.027027027027027,0.15424410480996956
CID0_SID1_PID711_MGID4_CAT127-CAT237-CAT3126,48.026315789473685,29.844920811515216,76,73,1.0410958904109588,0.38617336585976103
CID0_SID1_PID717_MGID5_CAT116-CAT225-CAT3103,43.21052631578947,24.263726446130065,76,74,1.027027027027027,0.3153086533311772
CID0_SID1_PID719_MGID6_CAT110-CAT257-CAT3205,53.28947368421053,21.502753801609497,76,76,1.0,0.16281908245694254
CID0_SID1_PID738_MGID6_CAT14-CAT228-CAT381,39.56578947368421,20.078071305990054,76,75,1.0133333333333334,0.2575160563717362
CID0_SID1_PID740_MGID2_CAT129-CAT276-CAT360,137.3684210526316,47.05651697133654,76,76,1.0,0.11734531201832032
CID0_SID1_PID74_MGID6_CAT121-CAT261-CAT316,70.28947368421052,27.592663657561197,76,76,1.0,0.1541014309254015
CID0_SID1_PID764_MGID5_CAT118-CAT280-CAT3111,64.57894736842105,31.50249224337432,76,75,1.0133333333333334,0.2379621603657805
CID0_SID1_PID765_MGID5_CAT118-CAT280-CAT3112,51.03947368421053,21.737488839620635,76,76,1.0,0.18138708832090833
CID0_SID1_PID768_MGID0_CAT15-CAT25-CAT36,56.578947368421055,51.75719290633777,76,64,1.1875,0.8368193257616732
CID0_SID1_PID769_MGID6_CAT120-CAT268-CAT3176,171.8421052631579,61.3994685387594,76,76,1.0,0.1276644723727689
CID0_SID1_PID76_MGID6_CAT18-CAT229-CAT3113,187.89473684210526,93.21395874686988,76,72,1.0555555555555556,0.2461119349700665
CID0_SID1_PID775_MGID6_CAT14-CAT228-CAT3167,241.97368421052633,95.72209409663796,76,76,1.0,0.15649054684206593
CID0_SID1_PID783_MGID5_CAT122-CAT281-CAT356,119.86842105263158,68.67301111892758,76,73,1.0410958904109588,0.3282181637368697
CID0_SID1_PID793_MGID3_CAT114-CAT240-CAT3146,45.526315789473685,35.07685796807177,76,65,1.1692307692307693,0.5936307037767157
CID0_SID1_PID796_MGID6_CAT14-CAT228-CAT31,192.3684210526316,76.1729334440632,76,74,1.027027027027027,0.1567955745273326
CID0_SID1_PID79_MGID6_CAT14-CAT228-CAT310,54.3421052631579,31.888787008008087,76,76,1.0,0.34435237352625625
CID0_SID1_PID7_MGID2_CAT131-CAT279-CAT3228,46.71052631578947,23.288804629105194,76,72,1.0555555555555556,0.24857925014877996
CID0_SID1_PID806_MGID6_CAT121-CAT264-CAT3184,45.0,29.776948578836397,76,69,1.1014492753623188,0.4378600823045268
CID0_SID1_PID810_MGID6_CAT14-CAT228-CAT3168,139.21052631578948,74.00474143178913,76,73,1.0410958904109588,0.282601810790175
CID0_SID1_PID816_MGID4_CAT127-CAT20-CAT30,49.21052631578947,14.584298213694234,76,76,1.0,0.08783246113224091
CID0_SID1_PID822_MGID6_CAT120-CAT250-CAT3183,53.473684210526315,32.64780694389156,76,70,1.0857142857142856,0.37275872135077603
CID0_SID1_PID829_MGID3_CAT111-CAT235-CAT371,46.93421052631579,29.690553167100497,76,73,1.0410958904109588,0.4001819941055478
CID0_SID1_PID830_MGID1_CAT17-CAT216-CAT344,54.473684210526315,70.47259016747064,76,60,1.2666666666666666,1.673658972982644
