id,model,mae,bias,score
CID0_SID0_PID379_MGID2_CAT129-CAT276-CAT3231,chronos2,25.415206909179688,17.135162353515625,42.55036926269531
CID0_SID0_PID38_MGID0_CAT15-CAT26-CAT365,chronos2,40.657314845493865,-26.475226266043528,67.13254111153739
CID0_SID0_PID411_MGID0_CAT128-CAT272-CAT3218,chronos2,36.636534690856934,-30.28224958692278,66.91878427777971
CID0_SID0_PID419_MGID6_CAT124-CAT251-CAT3153,chronos2,18.35092272077288,-3.584425789969308,21.935348510742188
CID0_SID0_PID41_MGID6_CAT14-CAT253-CAT377,chronos2,62.22787094116211,-15.99260003226144,78.22047097342355
CID0_SID0_PID439_MGID6_CAT121-CAT261-CAT316,chronos2,36.892307553972515,-31.434713091169083,68.3270206451416
CID0_SID0_PID486_MGID6_CAT120-CAT268-CAT363,chronos2,70.30577087402344,64.00670732770648,134.3124782017299
CID0_SID0_PID489_MGID6_CAT121-CAT264-CAT3123,chronos2,29.32832636151995,0.31784956795828684,29.646175929478236
CID0_SID0_PID496_MGID5_CAT116-CAT225-CAT3101,chronos2,21.22608402797154,8.63675035749163,29.862834385463174
CID0_SID0_PID4_MGID2_CAT129-CAT278-CAT382,chronos2,162.0698514665876,162.0698514665876,324.1397029331752
CID0_SID0_PID500_MGID6_CAT14-CAT228-CAT3179,chronos2,17.155797140938894,-6.086963653564453,23.242760794503347
CID0_SID0_PID548_MGID3_CAT111-CAT262-CAT3182,chronos2,17.2822208404541,-6.249020985194615,23.531241825648717
CID0_SID0_PID554_MGID6_CAT14-CAT228-CAT3168,chronos2,36.327914646693635,-22.343670436314174,58.67158508300781
CID0_SID0_PID567_MGID6_CAT120-CAT250-CAT359,chronos2,29.832672119140625,21.116050720214844,50.94872283935547
CID0_SID0_PID578_MGID6_CAT14-CAT253-CAT358,chronos2,26.22887965611049,-16.940819876534597,43.16969953264508
CID0_SID0_PID580_MGID2_CAT129-CAT276-CAT360,chronos2,38.82637241908482,-33.46745736258371,72.29382978166853
CID0_SID0_PID596_MGID2_CAT129-CAT276-CAT360,chronos2,31.63235637119838,9.836424146379743,41.468780517578125
CID0_SID0_PID600_MGID2_CAT129-CAT278-CAT3157,chronos2,69.66888155256,-69.66888155256,139.33776310512
CID0_SID0_PID631_MGID5_CAT116-CAT225-CAT3103,chronos2,22.781345094953263,-0.7412499019077846,23.52259499686105
CID0_SID0_PID633_MGID5_CAT116-CAT225-CAT3105,chronos2,16.704180308750697,-5.442446844918387,22.146627153669083
CID0_SID0_PID635_MGID5_CAT116-CAT227-CAT3104,chronos2,15.947186606270927,-6.389308112008231,22.33649471827916
CID0_SID0_PID638_MGID5_CAT116-CAT225-CAT394,chronos2,19.238462720598495,2.5955172947474887,21.833980015345983
CID0_SID0_PID644_MGID4_CAT123-CAT210-CAT317,chronos2,29.257168906075613,29.257168906075613,58.514337812151226
CID0_SID0_PID672_MGID6_CAT110-CAT238-CAT3173,chronos2,35.36400672367641,-19.447684832981654,54.81169155665806
CID0_SID0_PID686_MGID2_CAT10-CAT221-CAT3221,chronos2,9.82526125226702,0.03381456647600446,9.859075818743026
CID0_SID0_PID691_MGID6_CAT121-CAT264-CAT319,chronos2,143.0016370500837,-75.28514535086495,218.28678240094865
CID0_SID0_PID699_MGID2_CAT130-CAT275-CAT3191,chronos2,30.683497837611608,13.609600612095424,44.29309844970703
CID0_SID0_PID6_MGID6_CAT120-CAT250-CAT3170,chronos2,33.580575125558035,-18.545035226004465,52.1256103515625
CID0_SID0_PID70_MGID6_CAT14-CAT228-CAT381,chronos2,113.48904418945312,36.706107003348215,150.19515119280135
CID0_SID0_PID712_MGID6_CAT124-CAT266-CAT3199,chronos2,74.38934326171875,2.1574598039899553,76.5468030657087
CID0_SID0_PID719_MGID6_CAT110-CAT257-CAT3205,chronos2,12.023933955601283,6.47154290335519,18.495476858956472
CID0_SID0_PID72_MGID3_CAT125-CAT271-CAT3213,chronos2,17.24076243809291,0.4336934770856585,17.67445591517857
CID0_SID0_PID740_MGID2_CAT129-CAT276-CAT360,chronos2,40.26706968035017,1.6595649719238281,41.926634652274
CID0_SID0_PID764_MGID5_CAT118-CAT280-CAT3111,chronos2,18.208662578037806,2.884938648768834,21.09360122680664
CID0_SID0_PID769_MGID6_CAT120-CAT268-CAT3176,chronos2,24.10213197980608,-3.3105081830705916,27.412640162876674
CID0_SID0_PID76_MGID6_CAT18-CAT229-CAT3113,chronos2,35.644408634730745,1.6273645673479353,37.27177320207868
CID0_SID0_PID775_MGID6_CAT14-CAT228-CAT3167,chronos2,34.24105725969587,-18.452657427106583,52.69371468680245
CID0_SID0_PID783_MGID5_CAT122-CAT281-CAT356,chronos2,42.21648515973772,-31.490479605538503,73.70696476527623
CID0_SID0_PID796_MGID6_CAT14-CAT228-CAT31,chronos2,58.79883411952427,-36.63224084036691,95.43107495989119
CID0_SID0_PID806_MGID6_CAT121-CAT264-CAT3184,chronos2,22.50575746808733,-15.234773908342634,37.74053137642996
CID0_SID0_PID810_MGID6_CAT14-CAT228-CAT3168,chronos2,53.15536608014788,-8.268820626395092,61.42418670654297
CID0_SID0_PID834_MGID0_CAT128-CAT272-CAT3154,chronos2,147.4202504839216,-147.4202504839216,294.8405009678432
CID0_SID0_PID843_MGID6_CAT14-CAT228-CAT3167,chronos2,22.585813522338867,-6.574656077793667,29.160469600132533
CID0_SID0_PID90_MGID6_CAT14-CAT253-CAT377,chronos2,92.47123282296317,26.820539202008927,119.2917720249721
CID0_SID0_PID93_MGID6_CAT121-CAT261-CAT3223,chronos2,25.791872024536133,-9.48187610081264,35.273748125348774
CID0_SID12_PID129_MGID6_CAT110-CAT233-CAT3181,chronos2,25.36536639077323,-20.2901770727975,45.65554346357073
CID0_SID12_PID41_MGID6_CAT14-CAT253-CAT377,chronos2,50.08167280469622,-50.08167280469622,100.16334560939244
CID0_SID12_PID768_MGID0_CAT15-CAT25-CAT36,chronos2,66.01276424952916,-50.13180078778948,116.14456503731864
CID0_SID18_PID362_MGID1_CAT17-CAT217-CAT351,chronos2,32.20820617675781,-14.391299656459264,46.59950583321708
CID0_SID18_PID536_MGID0_CAT15-CAT26-CAT365,chronos2,109.1411988394601,-104.91946138654437,214.06066022600447
CID0_SID18_PID830_MGID1_CAT17-CAT216-CAT344,chronos2,25.89458097730364,-15.26977607182094,41.16435704912458
CID0_SID19_PID768_MGID0_CAT15-CAT25-CAT36,chronos2,36.29009396689279,-30.86663750239781,67.1567314692906
CID0_SID1_PID104_MGID6_CAT120-CAT250-CAT32,chronos2,96.32394627162388,-48.27830941336496,144.60225568498885
CID0_SID1_PID108_MGID6_CAT18-CAT229-CAT3113,chronos2,34.99216788155692,-11.183612278529576,46.17578016008649
CID0_SID1_PID110_MGID2_CAT131-CAT279-CAT3121,chronos2,15.83150236947196,2.7161382947649275,18.547640664236887
CID0_SID1_PID114_MGID6_CAT110-CAT233-CAT372,chronos2,107.98474884033203,-64.21888405936105,172.20363289969308
CID0_SID1_PID117_MGID6_CAT14-CAT228-CAT31,chronos2,202.7659955705915,-67.96686226981028,270.7328578404018
CID0_SID1_PID118_MGID6_CAT14-CAT228-CAT3180,chronos2,59.13787623814174,-43.30914088657924,102.44701712472099
CID0_SID1_PID121_MGID2_CAT130-CAT274-CAT3195,chronos2,24.11404527936663,-12.24346651349749,36.357511792864116
CID0_SID1_PID122_MGID6_CAT120-CAT268-CAT3127,chronos2,143.64701189313615,-131.9451686314174,275.59218052455356
CID0_SID1_PID127_MGID6_CAT120-CAT258-CAT3172,chronos2,47.05058125087193,-8.503939492361885,55.554520743233816
CID0_SID1_PID133_MGID2_CAT131-CAT277-CAT373,chronos2,34.16376767839704,-27.736861637660436,61.900629316057476
CID0_SID1_PID136_MGID6_CAT14-CAT228-CAT3161,chronos2,23.632112775530135,-14.62834984915597,38.260462624686106
CID0_SID1_PID138_MGID4_CAT127-CAT237-CAT3126,chronos2,25.68507330758231,12.409557342529297,38.09463065011161
CID0_SID1_PID140_MGID6_CAT14-CAT228-CAT310,chronos2,16.790157863071986,-3.0432303292410716,19.83338819231306
CID0_SID1_PID151_MGID2_CAT131-CAT279-CAT3158,chronos2,11.726647240774971,-0.03992434910365513,11.766571589878627
CID0_SID1_PID166_MGID6_CAT120-CAT250-CAT359,chronos2,85.53926522391183,-2.8530338832310287,88.39229910714286
CID0_SID1_PID16_MGID6_CAT18-CAT229-CAT3113,chronos2,31.12902777535575,0.9658083234514508,32.0948360988072
CID0_SID1_PID17_MGID6_CAT120-CAT258-CAT3172,chronos2,16.201471873692103,11.559507914951869,27.760979788643972
CID0_SID1_PID18_MGID6_CAT14-CAT228-CAT3142,chronos2,53.62057222638811,-44.779757908412385,98.4003301348005
CID0_SID1_PID190_MGID6_CAT14-CAT228-CAT3131,chronos2,136.1039036342076,-107.84723881312779,243.95114244733537
CID0_SID1_PID194_MGID5_CAT118-CAT280-CAT3109,chronos2,75.29881068638393,-57.77859279087612,133.07740347726005
CID0_SID1_PID19_MGID6_CAT14-CAT228-CAT381,chronos2,76.30308859688895,-33.57009778703962,109.87318638392858
CID0_SID1_PID200_MGID6_CAT18-CAT229-CAT3113,chronos2,18.47067642211914,-5.7105898175920755,24.181266239711217
CID0_SID1_PID201_MGID6_CAT18-CAT229-CAT3113,chronos2,25.198870522635325,-16.72930199759347,41.9281725202288
CID0_SID1_PID207_MGID6_CAT14-CAT228-CAT3179,chronos2,49.47850036621094,-13.578122820172991,63.05662318638393
CID0_SID1_PID213_MGID6_CAT14-CAT228-CAT381,chronos2,15.143624986921038,-0.8733209882463727,16.01694597516741
CID0_SID1_PID214_MGID6_CAT18-CAT28-CAT39,chronos2,20.225445883614675,-3.765418461390904,23.99086434500558
CID0_SID1_PID215_MGID6_CAT14-CAT228-CAT3149,chronos2,130.78228759765625,-15.932730538504464,146.71501813616072
CID0_SID1_PID216_MGID6_CAT121-CAT264-CAT3123,chronos2,17.586494990757533,-1.8066727774483817,19.393167768205913
CID0_SID1_PID219_MGID6_CAT18-CAT229-CAT3114,chronos2,23.760510308401926,-1.5513428279331751,25.311853136335102
CID0_SID1_PID220_MGID6_CAT18-CAT229-CAT3113,chronos2,27.720102037702286,1.4723281860351562,29.192430223737443
CID0_SID1_PID23_MGID6_CAT14-CAT253-CAT358,chronos2,77.60948671613421,-62.295858655657085,139.9053453717913
CID0_SID1_PID247_MGID5_CAT116-CAT225-CAT394,chronos2,34.05023520333426,-29.42029789515904,63.470533098493306
CID0_SID1_PID249_MGID5_CAT116-CAT225-CAT3103,chronos2,17.3141416822161,12.332730157034737,29.646871839250835
CID0_SID1_PID250_MGID5_CAT116-CAT227-CAT397,chronos2,18.99221692766462,-7.611866542271206,26.604083469935826
CID0_SID1_PID258_MGID2_CAT131-CAT279-CAT3121,chronos2,21.477943965366908,-14.549320765904017,36.027264731270925
CID0_SID1_PID259_MGID6_CAT121-CAT264-CAT3123,chronos2,42.083404541015625,30.09627205984933,72.17967660086495
CID0_SID1_PID26_MGID6_CAT14-CAT253-CAT3156,chronos2,35.68497739519392,5.684563228062221,41.36954062325614
CID0_SID1_PID27_MGID6_CAT14-CAT228-CAT310,chronos2,12.109777041843959,3.584414209638323,15.694191251482282
CID0_SID1_PID285_MGID6_CAT124-CAT251-CAT3203,chronos2,27.42757769993373,1.228188923427037,28.65576662336077
CID0_SID1_PID290_MGID5_CAT116-CAT225-CAT3105,chronos2,53.163927350725444,-19.907017299107142,73.07094464983258
CID0_SID1_PID291_MGID5_CAT116-CAT227-CAT398,chronos2,34.63008989606585,16.35544150216239,50.98553139822823
CID0_SID1_PID292_MGID5_CAT116-CAT227-CAT3104,chronos2,54.983921595982146,36.572400774274556,91.55632237025671
CID0_SID1_PID293_MGID5_CAT116-CAT227-CAT3100,chronos2,22.233236857822963,-19.13541385105678,41.36865070887974
CID0_SID1_PID295_MGID5_CAT116-CAT225-CAT3106,chronos2,19.979087012154714,-6.3613932473318915,26.340480259486604
CID0_SID1_PID296_MGID5_CAT116-CAT225-CAT3103,chronos2,42.2214366367885,-5.03663090297154,47.25806753976004
CID0_SID1_PID300_MGID6_CAT120-CAT250-CAT324,chronos2,361.40216064453125,-126.23518589564732,487.63734654017856
CID0_SID1_PID304_MGID2_CAT131-CAT279-CAT3227,chronos2,12.314241681780134,-5.152464185442243,17.466705867222377
CID0_SID1_PID321_MGID5_CAT118-CAT280-CAT3109,chronos2,17.858971459524973,-15.27560670035226,33.134578159877236
CID0_SID1_PID345_MGID5_CAT116-CAT226-CAT396,chronos2,17.015483856201172,-4.999752044677734,22.015235900878906
CID0_SID1_PID362_MGID1_CAT17-CAT217-CAT351,chronos2,66.99385125296456,-66.56591742379325,133.5597686767578
CID0_SID1_PID366_MGID5_CAT116-CAT225-CAT3103,chronos2,19.574784960065568,-7.743248530796596,27.318033490862163
CID0_SID1_PID368_MGID5_CAT118-CAT280-CAT3112,chronos2,14.179617200578962,6.295285906110491,20.474903106689453
CID0_SID1_PID370_MGID6_CAT124-CAT266-CAT3199,chronos2,46.91345814296177,-35.29910332815988,82.21256147112166
CID0_SID1_PID373_MGID2_CAT131-CAT279-CAT322,chronos2,29.69803019932338,20.949629102434432,50.64765930175781
CID0_SID1_PID374_MGID5_CAT118-CAT245-CAT393,chronos2,9.490434646606445,-4.954645701817104,14.445080348423549
CID0_SID1_PID379_MGID2_CAT129-CAT276-CAT3231,chronos2,44.47200448172433,44.47200448172433,88.94400896344867
CID0_SID1_PID381_MGID0_CAT128-CAT23-CAT37,chronos2,59.42442321777344,51.83275713239397,111.2571803501674
CID0_SID1_PID38_MGID0_CAT15-CAT26-CAT365,chronos2,72.80022185189384,-35.320929118565154,108.12115097045898
CID0_SID1_PID411_MGID0_CAT128-CAT272-CAT3218,chronos2,35.87381853376116,-18.267080579485214,54.14089911324638
CID0_SID1_PID415_MGID1_CAT17-CAT217-CAT342,chronos2,25.705340794154576,12.622191292898995,38.32753208705357
CID0_SID1_PID422_MGID5_CAT116-CAT225-CAT3101,chronos2,33.77666636875698,3.6805817740304128,37.45724814278739
CID0_SID1_PID424_MGID5_CAT116-CAT227-CAT397,chronos2,12.354221071515765,1.9355896541050501,14.289810725620814
CID0_SID1_PID439_MGID6_CAT121-CAT261-CAT316,chronos2,64.8098258972168,59.980874742780415,124.79070063999721
CID0_SID1_PID452_MGID2_CAT129-CAT276-CAT360,chronos2,39.57923916407994,-33.80121094839914,73.38045011247908
CID0_SID1_PID470_MGID5_CAT116-CAT225-CAT3101,chronos2,10.701764106750488,1.6018528257097517,12.30361693246024
CID0_SID1_PID486_MGID6_CAT120-CAT268-CAT363,chronos2,80.0389404296875,-6.458086286272324,86.49702671595982
CID0_SID1_PID487_MGID3_CAT111-CAT262-CAT3182,chronos2,53.48441205705915,-52.936323983328684,106.42073604038784
CID0_SID1_PID489_MGID6_CAT121-CAT264-CAT3123,chronos2,52.765547616141184,20.243186950683594,73.00873456682478
CID0_SID1_PID496_MGID5_CAT116-CAT225-CAT3101,chronos2,22.463374546595983,-8.723808288574219,31.1871828351702
CID0_SID1_PID499_MGID6_CAT120-CAT268-CAT318,chronos2,13.983515739440918,-6.329907144818987,20.313422884259907
CID0_SID1_PID4_MGID2_CAT129-CAT278-CAT382,chronos2,198.5143781389509,198.5143781389509,397.0287562779018
CID0_SID1_PID500_MGID6_CAT14-CAT228-CAT3179,chronos2,32.177310943603516,9.606177738734655,41.783488682338174
CID0_SID1_PID554_MGID6_CAT14-CAT228-CAT3168,chronos2,56.82628304617746,1.8012804303850427,58.6275634765625
CID0_SID1_PID556_MGID5_CAT116-CAT225-CAT394,chronos2,13.843205315726143,7.341894694737026,21.18510001046317
CID0_SID1_PID563_MGID5_CAT116-CAT225-CAT3105,chronos2,20.2700685773577,-17.034568241664342,37.30463681902204
CID0_SID1_PID578_MGID6_CAT14-CAT253-CAT358,chronos2,36.181428636823384,-32.511866433279856,68.69329507010323
CID0_SID1_PID58_MGID5_CAT115-CAT242-CAT389,chronos2,28.31017848423549,25.171732221330917,53.481910705566406
CID0_SID1_PID592_MGID5_CAT115-CAT243-CAT311,chronos2,28.676744733537948,13.03885269165039,41.715597425188335
CID0_SID1_PID596_MGID2_CAT129-CAT276-CAT360,chronos2,53.45385524204799,-3.3035169328962053,56.7573721749442
CID0_SID1_PID60_MGID6_CAT121-CAT261-CAT3224,chronos2,20.799895422799246,-5.7807222093854636,26.58061763218471
CID0_SID1_PID622_MGID6_CAT121-CAT261-CAT3178,chronos2,26.947920118059432,-3.1864117213657925,30.134331839425226
CID0_SID1_PID627_MGID4_CAT113-CAT21-CAT3214,chronos2,27.89814349583217,-26.974416732788086,54.87256022862026
CID0_SID1_PID628_MGID6_CAT121-CAT261-CAT316,chronos2,60.38991328648159,-56.019412994384766,116.40932628086635
CID0_SID1_PID62_MGID0_CAT128-CAT252-CAT361,chronos2,38.385043552943635,-22.934334346226283,61.31937789916992
CID0_SID1_PID631_MGID5_CAT116-CAT225-CAT3103,chronos2,32.44449887956892,-11.596444811139788,44.04094369070871
CID0_SID1_PID633_MGID5_CAT116-CAT225-CAT3105,chronos2,12.865072795322963,2.024371828351702,14.889444623674665
CID0_SID1_PID634_MGID5_CAT116-CAT225-CAT399,chronos2,18.700610842023575,-10.865692956107003,29.566303798130576
CID0_SID1_PID635_MGID5_CAT116-CAT227-CAT3104,chronos2,25.989718300955637,-9.606622423444476,35.596340724400115
CID0_SID1_PID636_MGID5_CAT116-CAT225-CAT3106,chronos2,10.145640781947545,-5.874548775809152,16.020189557756698
CID0_SID1_PID638_MGID5_CAT116-CAT225-CAT394,chronos2,26.726848602294922,-9.797344207763672,36.524192810058594
CID0_SID1_PID63_MGID0_CAT128-CAT252-CAT3169,chronos2,55.28023311070034,-50.839622497558594,106.11985560825893
CID0_SID1_PID644_MGID4_CAT123-CAT210-CAT317,chronos2,32.08821541922433,-2.8753444126674106,34.96355983189174
CID0_SID1_PID653_MGID1_CAT17-CAT217-CAT354,chronos2,28.625655582972936,-26.788758959089005,55.41441454206194
CID0_SID1_PID663_MGID6_CAT110-CAT233-CAT3186,chronos2,10.398132732936315,-0.015646389552525113,10.41377912248884
CID0_SID1_PID670_MGID2_CAT131-CAT279-CAT3227,chronos2,26.88415036882673,-17.283467973981583,44.16761834280831
CID0_SID1_PID686_MGID2_CAT10-CAT221-CAT3221,chronos2,32.75663321358817,3.3807405744280135,36.13737378801618
CID0_SID1_PID691_MGID6_CAT121-CAT264-CAT319,chronos2,234.18550763811385,-140.89820643833704,375.08371407645086
CID0_SID1_PID6_MGID6_CAT120-CAT250-CAT3170,chronos2,53.317535400390625,-2.6175428118024575,55.93507821219308
CID0_SID1_PID706_MGID4_CAT127-CAT20-CAT30,chronos2,4.8192533765520364,-1.277853557041713,6.09710693359375
CID0_SID1_PID70_MGID6_CAT14-CAT228-CAT381,chronos2,137.2682386125837,-29.116370064871642,166.38460867745533
CID0_SID1_PID711_MGID4_CAT127-CAT237-CAT3126,chronos2,36.156241280691965,31.53070068359375,67.68694196428572
CID0_SID1_PID717_MGID5_CAT116-CAT225-CAT3103,chronos2,18.23405020577567,-0.16293770926339285,18.396987915039062
CID0_SID1_PID719_MGID6_CAT110-CAT257-CAT3205,chronos2,17.88591957092285,-6.720479965209961,24.606399536132812
CID0_SID1_PID738_MGID6_CAT14-CAT228-CAT381,chronos2,46.81076349530901,-44.94283921378,91.75360270908901
CID0_SID1_PID740_MGID2_CAT129-CAT276-CAT360,chronos2,55.39666639055525,7.850988115583145,63.24765450613839
CID0_SID1_PID74_MGID6_CAT121-CAT261-CAT316,chronos2,13.265007019042969,-6.021217346191406,19.286224365234375
CID0_SID1_PID764_MGID5_CAT118-CAT280-CAT3111,chronos2,23.028662545340403,-5.897566659109933,28.926229204450337
CID0_SID1_PID765_MGID5_CAT118-CAT280-CAT3112,chronos2,16.90654972621373,-2.7114622933523997,19.61801201956613
CID0_SID1_PID768_MGID0_CAT15-CAT25-CAT36,chronos2,56.1641720363072,-29.454581124441965,85.61875316074916
CID0_SID1_PID769_MGID6_CAT120-CAT268-CAT3176,chronos2,32.86247362409319,21.32725851876395,54.18973214285714
CID0_SID1_PID76_MGID6_CAT18-CAT229-CAT3113,chronos2,71.9222172328404,-14.395952497209821,86.31816973005022
CID0_SID1_PID775_MGID6_CAT14-CAT228-CAT3167,chronos2,54.71633693150112,7.711519513811384,62.4278564453125
CID0_SID1_PID783_MGID5_CAT122-CAT281-CAT356,chronos2,43.30845315115793,10.924073355538505,54.23252650669643
CID0_SID1_PID793_MGID3_CAT114-CAT240-CAT3146,chronos2,39.77202933175223,-5.101170131138393,44.873199462890625
CID0_SID1_PID796_MGID6_CAT14-CAT228-CAT31,chronos2,110.45704214913505,-9.764258248465401,120.22130039760044
CID0_SID1_PID79_MGID6_CAT14-CAT228-CAT310,chronos2,11.246766226632255,1.4996907370431083,12.746456963675364
CID0_SID1_PID7_MGID2_CAT131-CAT279-CAT3228,chronos2,11.927925927298409,5.287729808262417,17.215655735560826
CID0_SID1_PID806_MGID6_CAT121-CAT264-CAT3184,chronos2,30.22834042140416,-25.180807658604213,55.40914808000837
CID0_SID1_PID810_MGID6_CAT14-CAT228-CAT3168,chronos2,45.908412388392854,-19.054469517299108,64.96288190569196
CID0_SID1_PID816_MGID4_CAT127-CAT20-CAT30,chronos2,10.469634056091309,-7.1244273866925925,17.5940614427839
CID0_SID1_PID822_MGID6_CAT120-CAT250-CAT3183,chronos2,32.90988104684012,5.409896305629185,38.3197773524693
CID0_SID1_PID829_MGID3_CAT111-CAT235-CAT371,chronos2,13.020542825971331,-3.8325019563947404,16.853044782366073
CID0_SID1_PID830_MGID1_CAT17-CAT216-CAT344,chronos2,32.60986804962158,-4.759466307503836,37.36933435712542
CID0_SID1_PID834_MGID0_CAT128-CAT272-CAT3154,chronos2,158.97046770368303,-136.5121852329799,295.48265293666293
CID0_SID1_PID841_MGID2_CAT10-CAT213-CAT327,chronos2,20.406714303152903,16.059158325195312,36.465872628348215
CID0_SID1_PID843_MGID6_CAT14-CAT228-CAT3167,chronos2,31.68800844464983,-7.6905414036342075,39.37854984828404
CID0_SID1_PID847_MGID6_CAT120-CAT250-CAT3229,chronos2,24.161021641322545,22.133512224469865,46.29453386579241
CID0_SID1_PID858_MGID5_CAT115-CAT243-CAT311,chronos2,12.656123297555107,9.361891337803431,22.01801463535854
CID0_SID1_PID90_MGID6_CAT14-CAT253-CAT377,chronos2,114.7718974522182,-50.39539991106306,165.16729736328125
CID0_SID1_PID94_MGID6_CAT14-CAT228-CAT3216,chronos2,32.16720826285226,-18.842635290963308,51.00984355381557
CID0_SID1_PID99_MGID6_CAT18-CAT229-CAT3115,chronos2,37.5933906010219,-31.136862891060964,68.73025349208287
CID0_SID1_PID9_MGID2_CAT131-CAT279-CAT3232,chronos2,19.881207057407924,-5.3720229012625555,25.25322995867048
CID0_SID2_PID104_MGID6_CAT120-CAT250-CAT32,chronos2,104.89169529506138,-89.20929173060826,194.10098702566964
CID0_SID2_PID115_MGID6_CAT110-CAT233-CAT3181,chronos2,28.135685511997767,-14.337747846330915,42.473433358328684
CID0_SID2_PID118_MGID6_CAT14-CAT228-CAT3180,chronos2,48.42266573224749,-39.19060134887695,87.61326708112443
CID0_SID2_PID11_MGID5_CAT118-CAT280-CAT386,chronos2,15.206214087350029,1.5546643393380302,16.76087842668806
CID0_SID2_PID122_MGID6_CAT120-CAT268-CAT3127,chronos2,105.22638157435826,-92.31673540387835,197.5431169782366
CID0_SID2_PID127_MGID6_CAT120-CAT258-CAT3172,chronos2,26.71504810878209,-0.06972994123186384,26.78477805001395
CID0_SID2_PID129_MGID6_CAT110-CAT233-CAT3181,chronos2,61.18537521362305,-56.6066769191197,117.79205213274275
CID0_SID2_PID12_MGID5_CAT118-CAT280-CAT386,chronos2,22.928646360124862,-20.284827368600027,43.21347372872489
CID0_SID2_PID135_MGID6_CAT14-CAT228-CAT3167,chronos2,15.153851100376674,-7.206703458513532,22.360554558890207
CID0_SID2_PID136_MGID6_CAT14-CAT228-CAT3161,chronos2,12.28459003993443,-9.78609139578683,22.070681435721262
