id,1,2,3,4,5,6,7,8,9,10,11,12,13,14
CID0_SID0_PID259_MGID6_CAT121-CAT264-CAT3123,20.0,0.0,20.0,70.0,110.0,40.0,10.0,20.0,20.0,40.0,0.0,0.0,30.0,40.0
CID0_SID0_PID26_MGID6_CAT14-CAT253-CAT3156,100.0,60.0,90.0,120.0,0.0,120.0,100.0,110.0,37.0,50.0,80.0,80.0,103.0,120.0
CID0_SID0_PID291_MGID5_CAT116-CAT227-CAT398,30.0,100.0,30.0,70.0,20.0,60.0,70.0,20.0,30.0,100.0,90.0,70.0,70.0,50.0
CID0_SID0_PID296_MGID5_CAT116-CAT225-CAT3103,140.0,80.0,147.0,160.0,150.0,170.0,110.0,190.0,100.0,100.0,200.0,210.0,100.0,130.0
CID0_SID0_PID300_MGID6_CAT120-CAT250-CAT324,10.0,0.0,220.00000000000003,440.00000000000006,380.0,420.0,240.0,200.0,500.0,490.00000000000006,860.0,730.0,420.0,450.0
CID0_SID0_PID310_MGID5_CAT116-CAT225-CAT3105,110.0,130.0,50.0,200.0,240.0,160.0,90.0,150.0,110.0,128.0,250.0,300.0,200.0,110.0
CID0_SID0_PID345_MGID5_CAT116-CAT226-CAT396,20.0,28.0,30.0,50.0,40.0,0.0,27.0,30.0,20.0,30.0,60.0,40.0,40.0,40.0
CID0_SID0_PID370_MGID6_CAT124-CAT266-CAT3199,30.0,50.0,50.0,30.0,50.0,70.0,60.0,60.0,90.0,70.0,90.0,80.0,70.0,160.0
CID0_SID0_PID379_MGID2_CAT129-CAT276-CAT3231,40.0,50.0,60.0,80.0,60.0,40.0,50.0,40.0,50.0,60.0,110.0,90.0,50.0,0.0
CID0_SID0_PID38_MGID0_CAT15-CAT26-CAT365,10.0,0.0,10.0,0.0,20.0,10.0,240.0,10.0,0.0,0.0,260.0,20.0,10.0,20.0
CID0_SID0_PID411_MGID0_CAT128-CAT272-CAT3218,50.0,90.0,80.0,100.0,120.0,80.0,110.0,20.0,30.0,30.0,70.0,80.0,110.0,30.0
CID0_SID0_PID419_MGID6_CAT124-CAT251-CAT3153,20.0,30.0,50.0,30.0,30.0,30.0,50.0,40.0,60.0,90.0,50.0,80.0,90.0,70.0
CID0_SID0_PID41_MGID6_CAT14-CAT253-CAT377,0.0,10.0,10.0,20.0,50.0,260.0,150.0,90.0,70.0,0.0,10.0,230.0,100.0,110.0
CID0_SID0_PID439_MGID6_CAT121-CAT261-CAT316,30.0,10.0,10.0,70.0,50.0,10.0,10.0,140.0,30.0,30.0,160.0,50.0,40.0,100.0
CID0_SID0_PID486_MGID6_CAT120-CAT268-CAT363,170.0,150.0,160.0,240.0,10.0,170.0,110.0,240.0,230.0,220.00000000000003,280.0,260.0,150.0,210.0
CID0_SID0_PID489_MGID6_CAT121-CAT264-CAT3123,60.0,60.0,50.0,0.0,60.0,80.0,100.0,60.0,0.0,80.0,60.0,0.0,70.0,130.0
CID0_SID0_PID496_MGID5_CAT116-CAT225-CAT3101,40.0,60.0,30.0,90.0,70.0,90.0,70.0,110.0,20.0,80.0,100.0,90.0,70.0,100.0
CID0_SID0_PID4_MGID2_CAT129-CAT278-CAT382,30.0,50.0,90.0,310.0,240.0,10.0,90.0,0.0,120.0,30.0,210.0,160.0,0.0,30.0
CID0_SID0_PID500_MGID6_CAT14-CAT228-CAT3179,60.0,50.0,60.0,50.0,50.0,60.0,100.0,0.0,60.0,80.0,50.0,100.0,30.0,50.0
CID0_SID0_PID548_MGID3_CAT111-CAT262-CAT3182,78.0,50.0,50.0,90.0,130.0,90.0,40.0,70.0,40.0,40.0,100.0,70.0,50.0,30.0
CID0_SID0_PID554_MGID6_CAT14-CAT228-CAT3168,40.0,110.0,80.0,160.0,130.0,70.0,40.0,110.0,90.0,90.0,100.0,160.0,40.0,120.0
CID0_SID0_PID567_MGID6_CAT120-CAT250-CAT359,90.0,50.0,90.0,120.0,150.0,130.0,80.0,70.0,50.0,80.0,120.0,150.0,60.0,100.0
CID0_SID0_PID578_MGID6_CAT14-CAT253-CAT358,50.0,100.0,70.0,70.0,90.0,40.0,110.0,100.0,70.0,90.0,60.0,110.0,50.0,130.0
CID0_SID0_PID580_MGID2_CAT129-CAT276-CAT360,180.0,170.0,160.0,280.0,350.0,210.0,200.0,180.0,210.0,230.0,310.0,240.0,190.0,240.0
CID0_SID0_PID596_MGID2_CAT129-CAT276-CAT360,70.0,110.0,140.0,80.0,60.0,50.0,110.0,130.0,130.0,110.0,130.0,60.0,90.0,30.0
CID0_SID0_PID600_MGID2_CAT129-CAT278-CAT3157,60.0,70.0,80.0,110.0,150.0,70.0,120.0,90.0,160.0,190.0,230.0,160.0,140.0,170.0
CID0_SID0_PID631_MGID5_CAT116-CAT225-CAT3103,40.0,40.0,20.0,90.0,70.0,50.0,20.0,70.0,20.0,70.0,50.0,120.0,40.0,100.0
CID0_SID0_PID633_MGID5_CAT116-CAT225-CAT3105,20.0,48.0,30.0,40.0,50.0,30.0,90.0,40.0,20.0,20.0,70.0,60.0,40.0,50.0
CID0_SID0_PID635_MGID5_CAT116-CAT227-CAT3104,60.0,20.0,20.0,30.0,40.0,50.0,10.0,60.0,60.0,20.0,40.0,80.0,50.0,30.0
CID0_SID0_PID638_MGID5_CAT116-CAT225-CAT394,0.0,20.0,70.0,100.0,80.0,30.0,40.0,48.0,40.0,37.0,70.0,70.0,50.0,60.0
CID0_SID0_PID644_MGID4_CAT123-CAT210-CAT317,90.0,100.0,90.0,40.0,100.0,60.0,40.0,110.0,70.0,110.0,110.0,120.0,120.0,90.0
CID0_SID0_PID672_MGID6_CAT110-CAT238-CAT3173,30.0,80.0,70.0,10.0,30.0,30.0,10.0,50.0,60.0,260.0,30.0,60.0,20.0,60.0
CID0_SID0_PID686_MGID2_CAT10-CAT221-CAT3221,40.0,40.0,40.0,60.0,60.0,40.0,40.0,50.0,50.0,20.0,20.0,50.0,30.0,20.0
CID0_SID0_PID691_MGID6_CAT121-CAT264-CAT319,450.0,290.0,450.0,590.0,560.0,510.0,0.0,200.0,310.0,500.0,610.0,610.0,640.0,620.0
CID0_SID0_PID699_MGID2_CAT130-CAT275-CAT3191,30.0,20.0,30.0,110.0,0.0,30.0,30.0,70.0,40.0,20.0,150.0,110.0,80.0,60.0
CID0_SID0_PID6_MGID6_CAT120-CAT250-CAT3170,120.0,110.0,120.0,200.0,50.0,120.0,150.0,150.0,150.0,100.0,160.0,110.0,140.0,130.0
CID0_SID0_PID70_MGID6_CAT14-CAT228-CAT381,300.0,270.0,300.0,190.0,450.0,350.0,400.0,460.0,290.0,620.0,710.0,510.0,500.0,540.0
CID0_SID0_PID712_MGID6_CAT124-CAT266-CAT3199,230.0,0.0,70.0,180.0,280.0,50.0,190.0,270.0,160.0,250.0,110.0,230.0,170.0,330.0
CID0_SID0_PID719_MGID6_CAT110-CAT257-CAT3205,40.0,10.0,20.0,50.0,20.0,20.0,30.0,40.0,30.0,30.0,50.0,50.0,40.0,60.0
CID0_SID0_PID72_MGID3_CAT125-CAT271-CAT3213,30.0,60.0,60.0,40.0,0.0,40.0,40.0,40.0,30.0,30.0,50.0,110.0,40.0,70.0
CID0_SID0_PID740_MGID2_CAT129-CAT276-CAT360,30.0,20.0,30.0,180.0,160.0,60.0,20.0,100.0,20.0,80.0,50.0,40.0,30.0,30.0
CID0_SID0_PID764_MGID5_CAT118-CAT280-CAT3111,10.0,40.0,40.0,80.0,50.0,60.0,50.0,70.0,10.0,57.99999999999999,90.0,50.0,30.0,70.0
CID0_SID0_PID769_MGID6_CAT120-CAT268-CAT3176,80.0,70.0,100.0,130.0,140.0,60.0,110.0,90.0,90.0,70.0,160.0,160.0,60.0,110.0
CID0_SID0_PID76_MGID6_CAT18-CAT229-CAT3113,110.0,140.0,70.0,200.0,140.0,100.0,120.0,130.0,100.0,80.0,60.0,0.0,90.0,60.0
CID0_SID0_PID775_MGID6_CAT14-CAT228-CAT3167,160.0,110.0,180.0,250.0,210.0,240.0,160.0,150.0,160.0,230.0,270.0,250.0,170.0,220.00000000000003
CID0_SID0_PID783_MGID5_CAT122-CAT281-CAT356,60.0,120.0,70.0,110.0,130.0,90.0,190.0,140.0,140.0,170.0,120.0,240.0,90.0,90.0
CID0_SID0_PID796_MGID6_CAT14-CAT228-CAT31,170.0,70.0,140.0,180.0,240.0,150.0,80.0,230.0,90.0,80.0,250.0,220.00000000000003,100.0,160.0
CID0_SID0_PID806_MGID6_CAT121-CAT264-CAT3184,10.0,50.0,30.0,80.0,80.0,20.0,70.0,60.0,80.0,40.0,70.0,50.0,40.0,30.0
CID0_SID0_PID810_MGID6_CAT14-CAT228-CAT3168,70.0,20.0,70.0,150.0,140.0,80.0,160.0,110.0,150.0,150.0,200.0,0.0,180.0,220.00000000000003
CID0_SID0_PID834_MGID0_CAT128-CAT272-CAT3154,210.0,130.0,260.0,170.0,140.0,270.0,190.0,290.0,280.0,280.0,420.0,310.0,240.0,240.0
CID0_SID0_PID843_MGID6_CAT14-CAT228-CAT3167,60.0,40.0,50.0,40.0,60.0,10.0,90.0,80.0,20.0,90.0,60.0,80.0,20.0,70.0
CID0_SID0_PID90_MGID6_CAT14-CAT253-CAT377,270.0,170.0,330.0,120.0,40.0,0.0,0.0,150.0,190.0,70.0,280.0,30.0,140.0,220.00000000000003
CID0_SID0_PID93_MGID6_CAT121-CAT261-CAT3223,50.0,50.0,80.0,120.0,60.0,40.0,50.0,100.0,30.0,140.0,70.0,30.0,60.0,100.0
CID0_SID12_PID129_MGID6_CAT110-CAT233-CAT3181,40.0,50.0,10.0,70.0,120.0,20.0,60.0,60.0,20.0,10.0,50.0,20.0,30.0,40.0
CID0_SID12_PID41_MGID6_CAT14-CAT253-CAT377,70.0,50.0,40.0,50.0,70.0,50.0,70.0,130.0,70.0,90.0,70.0,130.0,60.0,30.0
CID0_SID12_PID768_MGID0_CAT15-CAT25-CAT36,90.0,0.0,60.0,260.0,10.0,10.0,100.0,390.0,10.0,0.0,0.0,0.0,0.0,0.0
CID0_SID18_PID362_MGID1_CAT17-CAT217-CAT351,60.0,110.0,120.0,150.0,60.0,110.0,110.0,120.0,160.0,180.0,130.0,140.0,230.0,160.0
CID0_SID18_PID536_MGID0_CAT15-CAT26-CAT365,0.0,20.0,0.0,120.0,0.0,0.0,0.0,140.0,130.0,220.00000000000003,190.0,230.0,290.0,230.0
CID0_SID18_PID830_MGID1_CAT17-CAT216-CAT344,20.0,30.0,80.0,80.0,0.0,60.0,40.0,20.0,30.0,20.0,40.0,10.0,10.0,0.0
CID0_SID19_PID768_MGID0_CAT15-CAT25-CAT36,120.0,60.0,30.0,0.0,100.0,0.0,30.0,60.0,30.0,90.0,90.0,60.0,100.0,60.0
CID0_SID1_PID104_MGID6_CAT120-CAT250-CAT32,370.0,430.0,550.0,650.0,720.0,360.0,630.0,400.0,460.0,650.0,740.0,560.0,670.0,570.0
CID0_SID1_PID108_MGID6_CAT18-CAT229-CAT3113,0.0,0.0,0.0,20.0,130.0,80.0,110.0,50.0,60.0,70.0,100.0,30.0,90.0,50.0
CID0_SID1_PID110_MGID2_CAT131-CAT279-CAT3121,50.0,40.0,60.0,80.0,70.0,40.0,30.0,70.0,10.0,40.0,70.0,80.0,20.0,60.0
CID0_SID1_PID114_MGID6_CAT110-CAT233-CAT372,220.00000000000003,80.0,20.0,360.0,280.0,220.00000000000003,160.0,300.0,280.0,270.0,340.0,470.0,230.0,430.0
CID0_SID1_PID117_MGID6_CAT14-CAT228-CAT31,290.0,430.0,30.0,720.0,910.0,640.0,780.0,760.0,660.0,780.0,760.0,960.0,580.0,830.0000000000001
CID0_SID1_PID118_MGID6_CAT14-CAT228-CAT3180,110.0,190.0,180.0,260.0,220.00000000000003,160.0,160.0,250.0,200.0,160.0,360.0,210.0,80.0,160.0
CID0_SID1_PID121_MGID2_CAT130-CAT274-CAT3195,20.0,30.0,40.0,200.0,60.0,40.0,80.0,30.0,50.0,30.0,110.0,50.0,50.0,50.0
CID0_SID1_PID122_MGID6_CAT120-CAT268-CAT3127,210.0,260.0,330.0,520.0,400.0,300.0,370.0,300.0,420.0,470.0,410.0,700.0,460.0,760.0
CID0_SID1_PID127_MGID6_CAT120-CAT258-CAT3172,70.0,80.0,200.0,180.0,190.0,80.0,100.0,150.0,100.0,150.0,130.0,260.0,70.0,100.0
CID0_SID1_PID133_MGID2_CAT131-CAT277-CAT373,60.0,20.0,70.0,130.0,110.0,60.0,70.0,50.0,50.0,50.0,110.0,140.0,30.0,120.0
CID0_SID1_PID136_MGID6_CAT14-CAT228-CAT3161,70.0,70.0,60.0,80.0,120.0,100.0,50.0,50.0,110.0,100.0,60.0,130.0,40.0,50.0
CID0_SID1_PID138_MGID4_CAT127-CAT237-CAT3126,40.0,50.0,70.0,60.0,40.0,30.0,60.0,50.0,40.0,90.0,100.0,70.0,60.0,110.0
CID0_SID1_PID140_MGID6_CAT14-CAT228-CAT310,100.0,90.0,120.0,90.0,50.0,130.0,50.0,100.0,100.0,80.0,80.0,110.0,80.0,90.0
CID0_SID1_PID151_MGID2_CAT131-CAT279-CAT3158,40.0,30.0,20.0,60.0,50.0,30.0,30.0,40.0,30.0,30.0,60.0,60.0,30.0,40.0
CID0_SID1_PID166_MGID6_CAT120-CAT250-CAT359,410.0,500.0,248.0,520.0,610.0,320.0,330.0,280.0,270.0,330.0,330.0,400.0,220.00000000000003,400.0
CID0_SID1_PID16_MGID6_CAT18-CAT229-CAT3113,0.0,0.0,40.0,40.0,90.0,30.0,70.0,130.0,70.0,20.0,80.0,30.0,10.0,10.0
CID0_SID1_PID17_MGID6_CAT120-CAT258-CAT3172,20.0,30.0,30.0,40.0,60.0,20.0,60.0,60.0,70.0,60.0,40.0,60.0,30.0,50.0
CID0_SID1_PID18_MGID6_CAT14-CAT228-CAT3142,90.0,20.0,120.0,100.0,100.0,130.0,110.0,150.0,90.0,30.0,170.0,130.0,80.0,90.0
CID0_SID1_PID190_MGID6_CAT14-CAT228-CAT3131,220.00000000000003,170.0,220.00000000000003,220.00000000000003,150.0,210.0,160.0,210.0,220.00000000000003,240.0,0.0,0.0,0.0,220.00000000000003
CID0_SID1_PID194_MGID5_CAT118-CAT280-CAT3109,60.0,133.0,90.0,210.0,460.0,90.0,140.0,290.0,120.0,140.0,190.0,210.0,110.0,180.0
CID0_SID1_PID19_MGID6_CAT14-CAT228-CAT381,310.0,210.0,250.0,160.0,180.0,180.0,260.0,230.0,400.0,210.0,330.0,250.0,10.0,270.0
CID0_SID1_PID200_MGID6_CAT18-CAT229-CAT3113,0.0,50.0,90.0,40.0,50.0,20.0,90.0,40.0,30.0,60.0,48.0,70.0,30.0,40.0
CID0_SID1_PID201_MGID6_CAT18-CAT229-CAT3113,130.0,140.0,120.0,160.0,190.0,160.0,250.0,120.0,130.0,110.0,150.0,140.0,160.0,210.0
CID0_SID1_PID207_MGID6_CAT14-CAT228-CAT3179,160.0,100.0,200.0,160.0,170.0,120.0,270.0,280.0,200.0,260.0,270.0,250.0,140.0,210.0
CID0_SID1_PID213_MGID6_CAT14-CAT228-CAT381,10.0,40.0,40.0,30.0,60.0,50.0,50.0,60.0,50.0,70.0,50.0,70.0,70.0,100.0
CID0_SID1_PID214_MGID6_CAT18-CAT28-CAT39,30.0,70.0,50.0,100.0,40.0,40.0,80.0,60.0,60.0,90.0,70.0,120.0,80.0,90.0
CID0_SID1_PID215_MGID6_CAT14-CAT228-CAT3149,600.0,500.0,710.0,620.0,540.0,670.0,630.0,730.0,670.0,760.0,850.0,600.0,400.0,1230.0
CID0_SID1_PID216_MGID6_CAT121-CAT264-CAT3123,50.0,60.0,70.0,110.0,60.0,50.0,60.0,80.0,70.0,140.0,90.0,100.0,40.0,50.0
CID0_SID1_PID219_MGID6_CAT18-CAT229-CAT3114,100.0,60.0,50.0,80.0,20.0,40.0,20.0,80.0,40.0,80.0,100.0,20.0,30.0,50.0
CID0_SID1_PID220_MGID6_CAT18-CAT229-CAT3113,40.0,30.0,30.0,90.0,80.0,20.0,50.0,60.0,10.0,0.0,130.0,0.0,50.0,70.0
CID0_SID1_PID23_MGID6_CAT14-CAT253-CAT358,30.0,30.0,30.0,70.0,170.0,130.0,180.0,200.0,260.0,220.00000000000003,120.0,260.0,120.0,94.0
CID0_SID1_PID247_MGID5_CAT116-CAT225-CAT394,120.0,60.0,40.0,120.0,30.0,90.0,60.0,100.0,60.0,100.0,90.0,120.0,80.0,50.0
CID0_SID1_PID249_MGID5_CAT116-CAT225-CAT3103,17.0,30.0,30.0,20.0,30.0,50.0,30.0,40.0,50.0,0.0,20.0,53.0,10.0,60.0
CID0_SID1_PID250_MGID5_CAT116-CAT227-CAT397,60.0,60.0,80.0,50.0,80.0,70.0,40.0,90.0,120.0,90.0,70.0,100.0,60.0,120.0
CID0_SID1_PID258_MGID2_CAT131-CAT279-CAT3121,70.0,50.0,60.0,90.0,100.0,40.0,40.0,40.0,80.0,20.0,100.0,50.0,60.0,30.0
CID0_SID1_PID259_MGID6_CAT121-CAT264-CAT3123,90.0,100.0,30.0,110.0,140.0,90.0,0.0,90.0,20.0,70.0,0.0,0.0,30.0,80.0
CID0_SID1_PID26_MGID6_CAT14-CAT253-CAT3156,80.0,70.0,120.0,120.0,10.0,140.0,70.0,120.0,80.0,77.0,110.0,200.0,70.0,150.0
CID0_SID1_PID27_MGID6_CAT14-CAT228-CAT310,30.0,20.0,10.0,30.0,10.0,0.0,30.0,10.0,20.0,60.0,30.0,30.0,10.0,30.0
CID0_SID1_PID285_MGID6_CAT124-CAT251-CAT3203,30.0,0.0,20.0,80.0,70.0,10.0,60.0,50.0,30.0,30.0,90.0,100.0,10.0,20.0
CID0_SID1_PID290_MGID5_CAT116-CAT225-CAT3105,180.0,160.0,170.0,110.0,100.0,200.0,130.0,210.0,200.0,290.0,260.0,370.0,160.0,180.0
CID0_SID1_PID291_MGID5_CAT116-CAT227-CAT398,40.0,57.00000000000001,70.0,70.0,60.0,70.0,70.0,100.0,110.0,150.0,70.0,130.0,90.0,150.0
CID0_SID1_PID292_MGID5_CAT116-CAT227-CAT3104,230.0,240.0,240.0,240.0,130.0,200.0,180.0,220.00000000000003,250.0,0.0,280.0,320.0,150.0,280.0
CID0_SID1_PID293_MGID5_CAT116-CAT227-CAT3100,44.00000000000001,20.0,70.0,60.0,40.0,50.0,50.0,30.0,60.0,60.0,70.0,90.0,40.0,110.0
CID0_SID1_PID295_MGID5_CAT116-CAT225-CAT3106,50.0,30.0,40.0,40.0,20.0,60.0,20.0,50.0,80.0,80.0,70.0,90.0,20.0,80.0
CID0_SID1_PID296_MGID5_CAT116-CAT225-CAT3103,90.0,130.0,110.0,150.0,170.0,190.0,230.0,250.0,140.0,198.0,230.0,250.0,140.0,160.0
CID0_SID1_PID300_MGID6_CAT120-CAT250-CAT324,540.0,190.0,720.0,1140.0,1180.0,1000.0,220.00000000000003,950.0,1170.0,1250.0,1420.0,1440.0,1040.0,1340.0
CID0_SID1_PID304_MGID2_CAT131-CAT279-CAT3227,20.0,30.0,20.0,50.0,40.0,40.0,30.0,40.0,40.0,50.0,60.0,70.0,60.0,60.0
CID0_SID1_PID321_MGID5_CAT118-CAT280-CAT3109,30.0,80.0,50.0,90.0,90.0,50.0,50.0,50.0,60.0,60.0,110.0,100.0,50.0,90.0
CID0_SID1_PID345_MGID5_CAT116-CAT226-CAT396,80.0,70.0,100.0,90.0,70.0,80.0,80.0,100.0,60.0,110.0,110.0,110.0,60.0,110.0
CID0_SID1_PID362_MGID1_CAT17-CAT217-CAT351,50.0,60.0,80.0,100.0,60.0,90.0,100.0,100.0,120.0,160.0,200.0,150.0,130.0,200.0
CID0_SID1_PID366_MGID5_CAT116-CAT225-CAT3103,60.0,20.0,40.0,70.0,50.0,40.0,60.0,60.0,20.0,68.0,90.0,90.0,30.0,60.0
CID0_SID1_PID368_MGID5_CAT118-CAT280-CAT3112,30.0,20.0,20.0,40.0,50.0,60.0,10.0,60.0,10.0,40.0,60.0,60.0,40.0,40.0
CID0_SID1_PID370_MGID6_CAT124-CAT266-CAT3199,120.0,90.0,100.0,80.0,70.0,180.0,160.0,160.0,120.0,130.0,270.0,190.0,90.0,160.0
CID0_SID1_PID373_MGID2_CAT131-CAT279-CAT322,60.0,70.0,30.0,60.0,100.0,60.0,50.0,90.0,0.0,60.0,80.0,30.0,0.0,0.0
CID0_SID1_PID374_MGID5_CAT118-CAT245-CAT393,50.0,70.0,50.0,50.0,60.0,90.0,50.0,50.0,60.0,40.0,60.0,50.0,40.0,70.0
CID0_SID1_PID379_MGID2_CAT129-CAT276-CAT3231,90.0,80.0,80.0,120.0,140.0,70.0,80.0,70.0,70.0,100.0,110.0,120.0,60.0,70.0
CID0_SID1_PID381_MGID0_CAT128-CAT23-CAT37,140.0,120.0,230.0,140.0,180.0,100.0,160.0,110.0,100.0,150.0,50.0,180.0,50.0,120.0
CID0_SID1_PID38_MGID0_CAT15-CAT26-CAT365,40.0,0.0,10.0,20.0,30.0,30.0,460.0,30.0,10.0,0.0,400.0,40.0,10.0,0.0
CID0_SID1_PID411_MGID0_CAT128-CAT272-CAT3218,110.0,240.0,130.0,210.0,100.0,90.0,40.0,40.0,50.0,110.0,140.0,120.0,100.0,80.0
CID0_SID1_PID415_MGID1_CAT17-CAT217-CAT342,60.0,30.0,30.0,90.0,90.0,40.0,80.0,60.0,80.0,100.0,110.0,120.0,110.0,80.0
CID0_SID1_PID422_MGID5_CAT116-CAT225-CAT3101,110.0,80.0,120.0,170.0,140.0,110.0,110.0,110.0,160.0,50.0,80.0,210.0,80.0,60.0
CID0_SID1_PID424_MGID5_CAT116-CAT227-CAT397,20.0,10.0,30.0,40.0,30.0,40.0,60.0,40.0,20.0,50.0,10.0,40.0,40.0,40.0
CID0_SID1_PID439_MGID6_CAT121-CAT261-CAT316,20.0,0.0,0.0,70.0,50.0,50.0,70.0,20.0,70.0,120.0,210.0,110.0,130.0,70.0
CID0_SID1_PID452_MGID2_CAT129-CAT276-CAT360,40.0,40.0,20.0,60.0,50.0,90.0,50.0,90.0,70.0,60.0,150.0,170.0,150.0,90.0
CID0_SID1_PID470_MGID5_CAT116-CAT225-CAT3101,20.0,0.0,20.0,30.0,30.0,20.0,10.0,40.0,30.0,40.0,50.0,20.0,40.0,20.0
CID0_SID1_PID486_MGID6_CAT120-CAT268-CAT363,400.0,320.0,250.0,300.0,50.0,240.0,240.0,410.0,280.0,420.0,360.0,330.0,220.00000000000003,350.0
CID0_SID1_PID487_MGID3_CAT111-CAT262-CAT3182,50.0,60.0,80.0,110.0,160.0,60.0,110.0,100.0,70.0,110.0,120.0,160.0,40.0,80.0
CID0_SID1_PID489_MGID6_CAT121-CAT264-CAT3123,70.0,150.0,130.0,40.0,200.0,130.0,170.0,90.0,0.0,170.0,130.0,0.0,130.0,220.00000000000003
CID0_SID1_PID496_MGID5_CAT116-CAT225-CAT3101,110.0,60.0,110.0,90.0,80.0,60.0,100.0,120.0,70.0,70.0,130.0,120.0,90.0,80.0
CID0_SID1_PID499_MGID6_CAT120-CAT268-CAT318,28.0,30.0,50.0,60.0,60.0,20.0,30.0,30.0,30.0,50.0,40.0,80.0,10.0,40.0
CID0_SID1_PID4_MGID2_CAT129-CAT278-CAT382,100.0,100.0,220.00000000000003,390.0,410.0,90.0,190.0,90.0,90.0,210.0,130.0,400.0,80.0,190.0
CID0_SID1_PID500_MGID6_CAT14-CAT228-CAT3179,70.0,80.0,130.0,130.0,60.0,100.0,70.0,50.0,110.0,110.0,70.0,200.0,80.0,80.0
CID0_SID1_PID554_MGID6_CAT14-CAT228-CAT3168,70.0,30.0,70.0,260.0,220.00000000000003,40.0,100.0,120.0,110.0,130.0,140.0,250.0,90.0,170.0
CID0_SID1_PID556_MGID5_CAT116-CAT225-CAT394,30.0,20.0,30.0,40.0,50.0,10.0,40.0,60.0,30.0,60.0,40.0,60.0,20.0,40.0
